PO_ID,Vendor_ID,Product_Category,Product_SKU,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Quantity,Unit_Price_INR,Total_Order_Value,Order_Status,Warehouse_ID,Delivery_Delay_Days,Late_Delivery,Order_Month,Order_Quarter
PO0049234,VND00583,Packaging,SKU2892,2023-12-16,2023-12-29,2023-12-29,499,3059.71,1526795.29,Partially Received,WH05,0,0,2023-12,2023Q4
PO0001336,VND00278,Textiles,SKU5624,2022-10-21,2022-11-14,2022-11-24,4713,590.7,2783969.1,Received,WH04,10,1,2022-10,2022Q4
PO0032917,VND00427,Chemicals,SKU1840,2023-02-08,2023-02-22,2023-02-27,4761,2215.61,10548519.21,In Transit,WH04,5,1,2023-02,2023Q1
PO0024054,VND00262,Spare Parts,SKU4870,2021-11-08,2021-11-30,2021-11-30,480,996.28,478214.4,In Transit,WH05,0,0,2021-11,2021Q4
PO0009767,VND00554,Machinery,SKU5461,2021-02-20,2021-03-03,2021-03-03,4655,2144.88,9984416.4,Cancelled,WH05,0,0,2021-02,2021Q1
PO0029199,VND00484,Electronics,SKU2522,2022-04-07,2022-04-15,2022-04-25,3868,360.08,1392789.44,Unknown,WH08,10,1,2022-04,2022Q2
PO0020718,VND00693,Spare Parts,SKU3621,2021-01-08,2021-01-31,2021-02-15,3844,1716.1,6596688.4,In Transit,WH04,15,1,2021-01,2021Q1
PO0009041,VND00493,Electronics,SKU2835,2022-03-20,2022-04-16,2022-04-13,3348,1248.89,4181283.72,Cancelled,WH09,-3,0,2022-03,2022Q1
PO0003286,VND00715,Machinery,SKU4781,2023-04-30,2023-05-20,2023-05-30,3350,3413.51,11435258.5,Cancelled,WH02,10,1,2023-04,2023Q2
PO0018701,VND00551,Machinery,SKU5901,2021-05-05,2021-05-31,2021-05-31,1029,2450.49,2521554.21,In Transit,WH08,0,0,2021-05,2021Q2
PO0041495,VND00161,Packaging,SKU4679,2024-10-02,2024-10-26,2024-11-05,141,138.74,19562.34,In Transit,WH10,10,1,2024-10,2024Q4
PO0032580,VND00054,Textiles,SKU2961,2023-04-18,2023-05-01,2023-04-28,2185,4863.76,10627315.6,Pending,WH09,-3,0,2023-04,2023Q2
PO0029085,VND00601,Raw Material,SKU4693,2021-08-16,2021-09-12,2021-10-12,2458,4778.5,11745553.0,Partially Received,WH03,30,1,2021-08,2021Q3
PO0048407,VND00799,IT Equipment,SKU4664,2024-03-01,2024-03-14,2024-04-13,366,2925.36,1070681.76,Partially Received,WH02,30,1,2024-03,2024Q1
PO0008473,VND00985,Raw Material,SKU1107,2022-06-29,2022-07-16,,4715,4358.02,20548064.3,Cancelled,WH02,,,2022-06,2022Q2
PO0006262,VND00312,Packaging,SKU2713,2023-05-28,2023-06-03,2023-06-03,2080,4703.66,9783612.8,Cancelled,WH02,0,0,2023-05,2023Q2
PO0001071,VND00851,Textiles,SKU1438,2023-05-01,2023-05-24,2023-06-08,3969,2992.28,11876359.32,Unknown,WH01,15,1,2023-05,2023Q2
PO0044349,VND00344,Electronics,SKU5860,2023-07-19,2023-08-01,2023-08-31,4730,526.82,2491858.6,Received,WH08,30,1,2023-07,2023Q3
PO0010535,VND00224,Chemicals,SKU4492,2022-12-01,2022-12-20,2022-12-25,2508,2841.8,7127234.4,Partially Received,WH06,5,1,2022-12,2022Q4
PO0037766,VND00368,Packaging,SKU4330,2023-08-08,2023-08-16,2023-08-13,4849,214.35,1039383.15,In Transit,WH07,-3,0,2023-08,2023Q3
PO0035754,VND00383,Raw Material,SKU2470,2023-06-09,2023-06-18,,1573,3096.28,4870448.44,Received,WH06,,,2023-06,2023Q2
PO0021767,VND00027,Electronics,SKU1991,2024-08-02,2024-08-28,2024-09-27,1888,2843.14,5367848.32,Unknown,WH09,30,1,2024-08,2024Q3
PO0041724,VND00642,Electronics,SKU3921,2021-08-31,2021-09-13,2021-09-15,4582,3555.73,16292354.86,In Transit,WH02,2,1,2021-08,2021Q3
PO0047860,VND00573,Machinery,SKU2816,2023-10-30,2023-11-19,2023-11-19,2832,2321.73,6575139.36,Cancelled,WH01,0,0,2023-10,2023Q4
PO0016653,VND00330,Packaging,SKU1198,2022-10-25,2022-11-06,2022-11-21,4442,36.73,163154.66,Cancelled,WH01,15,1,2022-10,2022Q4
PO0020602,VND00421,IT Equipment,SKU1214,2021-07-01,2021-07-06,,274,3192.22,874668.28,Received,WH08,,,2021-07,2021Q3
PO0004792,VND00039,Machinery,SKU3794,2023-04-15,2023-04-23,2023-05-23,3677,4011.54,14750432.58,Partially Received,WH05,30,1,2023-04,2023Q2
PO0029770,VND00270,Packaging,SKU4520,2023-11-18,2023-11-26,2023-12-06,767,1224.51,939199.17,Pending,WH03,10,1,2023-11,2023Q4
PO0038865,VND00279,Machinery,SKU1375,2021-05-04,2021-05-28,2021-06-12,642,1988.2,1276424.4,Partially Received,WH07,15,1,2021-05,2021Q2
PO0017425,VND00458,Raw Material,SKU5682,2021-07-23,2021-08-17,2021-08-17,3752,4783.92,17949267.84,In Transit,WH07,0,0,2021-07,2021Q3
PO0016555,VND00643,IT Equipment,SKU5851,2022-11-07,2022-11-27,2022-12-27,2571,2059.76,5295642.96,Pending,WH09,30,1,2022-11,2022Q4
PO0005147,VND00714,Machinery,SKU4550,2021-03-15,2021-04-06,2021-04-16,4455,299.41,1333871.55,Partially Received,WH07,10,1,2021-03,2021Q1
PO0016989,VND00857,Machinery,SKU4808,2024-04-04,2024-04-18,2024-04-28,3398,2890.01,9820253.98,Pending,WH01,10,1,2024-04,2024Q2
PO0005048,VND00615,Textiles,SKU1416,2023-09-13,2023-09-24,2023-09-24,3766,486.65,1832723.9,Partially Received,WH10,0,0,2023-09,2023Q3
PO0002283,VND00589,Chemicals,SKU4465,2024-02-01,2024-02-28,2024-02-28,3140,2065.75,6486455.0,Partially Received,WH02,0,0,2024-02,2024Q1
PO0033730,VND00081,Machinery,SKU2447,2024-05-15,2024-05-22,2024-06-21,4135,2425.08,10027705.8,Partially Received,WH01,30,1,2024-05,2024Q2
PO0038463,VND00560,Machinery,SKU5988,2023-08-31,2023-09-14,2023-09-19,998,3745.2,3737709.6,Partially Received,WH02,5,1,2023-08,2023Q3
PO0039755,VND00621,Textiles,SKU4978,2021-11-15,2021-12-02,2022-01-01,779,1824.25,1421090.75,Pending,WH01,30,1,2021-11,2021Q4
PO0028363,VND00027,Chemicals,SKU1372,2021-08-18,2021-09-08,2021-09-10,114,3893.21,443825.94,Partially Received,WH03,2,1,2021-08,2021Q3
PO0025183,VND00635,Machinery,SKU5313,2022-10-05,2022-10-30,2022-10-30,4701,4612.9,21685242.9,Partially Received,WH06,0,0,2022-10,2022Q4
PO0030885,VND00855,Spare Parts,SKU2995,2021-01-15,2021-01-20,,4844,3622.69,17548310.36,Cancelled,WH08,,,2021-01,2021Q1
PO0003498,VND00088,Textiles,SKU2253,2023-11-14,2023-12-02,2023-12-17,3639,4107.61,14947592.79,Received,WH02,15,1,2023-11,2023Q4
PO0046142,VND00018,IT Equipment,SKU5542,2021-03-01,2021-03-16,2021-03-16,1333,4360.41,5812426.53,Received,WH03,0,0,2021-03,2021Q1
PO0009677,VND00508,Machinery,SKU4121,2024-05-25,2024-06-19,2024-06-19,1405,1921.29,2699412.45,Partially Received,WH03,0,0,2024-05,2024Q2
PO0028361,VND00793,Textiles,SKU4321,2024-07-31,2024-08-11,2024-08-11,3533,3419.85,12082330.05,Pending,WH04,0,0,2024-07,2024Q3
PO0015985,VND00610,Raw Material,SKU5969,2023-02-11,2023-03-04,2023-03-06,2911,3109.71,9052365.81,Received,WH02,2,1,2023-02,2023Q1
PO0030754,VND00101,IT Equipment,SKU4260,2022-09-03,2022-09-24,2022-09-24,1297,1017.79,1320073.63,Cancelled,WH02,0,0,2022-09,2022Q3
PO0025263,VND00075,Machinery,SKU4627,2023-04-24,2023-05-13,2023-05-18,2028,608.98,1235011.44,Cancelled,WH06,5,1,2023-04,2023Q2
PO0029192,VND00546,Machinery,SKU4354,2023-04-28,2023-05-20,,1544,1592.29,2458495.76,Partially Received,WH03,,,2023-04,2023Q2
PO0020292,VND00207,Chemicals,SKU2162,2021-02-07,2021-03-03,2021-04-02,4751,3676.22,17465721.22,Cancelled,WH03,30,1,2021-02,2021Q1
PO0007610,VND00031,Packaging,SKU3439,2024-02-10,2024-02-16,2024-02-16,2448,3677.74,9003107.52,Received,WH04,0,0,2024-02,2024Q1
PO0019622,VND00802,Electronics,SKU3936,2024-04-02,2024-04-13,2024-04-13,1472,3999.58,5887381.76,In Transit,WH06,0,0,2024-04,2024Q2
PO0016112,VND00179,Machinery,SKU2028,2021-02-25,2021-03-22,2021-03-22,4145,1335.52,5535730.4,Cancelled,WH06,0,0,2021-02,2021Q1
PO0005369,VND00582,Machinery,SKU1572,2022-04-08,2022-04-17,2022-05-17,1761,3229.81,5687695.41,In Transit,WH02,30,1,2022-04,2022Q2
PO0046041,VND00697,Raw Material,SKU2913,2023-03-09,2023-04-07,,990,3451.09,3416579.1,Unknown,WH03,,,2023-03,2023Q1
PO0014830,VND00308,Packaging,SKU5301,2023-10-07,2023-10-24,2023-10-24,851,1524.6,1297434.6,Cancelled,WH10,0,0,2023-10,2023Q4
PO0049851,VND00472,Spare Parts,SKU1637,2023-07-05,2023-07-16,2023-07-16,1418,3533.54,5010559.72,In Transit,WH01,0,0,2023-07,2023Q3
PO0047256,VND00756,Machinery,SKU5460,2023-11-08,2023-12-02,2023-11-29,4276,1162.1,4969139.6,Pending,WH03,-3,0,2023-11,2023Q4
PO0003781,VND00753,IT Equipment,SKU3885,2022-05-25,2022-06-18,2022-06-18,2930,1839.28,5389090.4,Pending,WH01,0,0,2022-05,2022Q2
PO0019482,VND00269,Textiles,SKU3314,2024-10-05,2024-11-01,2024-11-16,4680,2793.87,13075311.6,Pending,WH02,15,1,2024-10,2024Q4
PO0030690,VND00156,Machinery,SKU3743,2023-11-23,2023-12-19,2023-12-24,3070,1520.34,4667443.8,Received,WH08,5,1,2023-11,2023Q4
PO0024685,VND00378,Spare Parts,SKU5074,2024-11-03,2024-11-29,2024-12-04,3788,315.95,1196818.6,Cancelled,WH08,5,1,2024-11,2024Q4
PO0038917,VND00537,Machinery,SKU3775,2024-05-11,2024-05-17,,3063,2991.13,9161831.19,Unknown,WH07,,,2024-05,2024Q2
PO0040493,VND00081,Chemicals,SKU4373,2022-09-03,2022-09-22,2022-09-22,204,4615.85,941633.4,Pending,WH01,0,0,2022-09,2022Q3
PO0049745,VND00541,Textiles,SKU2252,2024-04-06,2024-04-19,2024-05-19,1886,1352.14,2550136.04,Received,WH01,30,1,2024-04,2024Q2
PO0018599,VND00762,Raw Material,SKU5918,2023-09-15,2023-09-20,2023-10-20,4582,3152.66,14445488.12,In Transit,WH09,30,1,2023-09,2023Q3
PO0005931,VND00460,Machinery,SKU4490,2022-11-23,2022-12-21,,722,2805.39,2025491.58,In Transit,WH03,,,2022-11,2022Q4
PO0037895,VND00934,Machinery,SKU4784,2022-10-30,2022-11-07,2022-12-07,607,1054.94,640348.58,Pending,WH09,30,1,2022-10,2022Q4
PO0035240,VND00217,Chemicals,SKU1099,2021-04-20,2021-05-09,2021-06-08,199,2380.35,473689.65,Received,WH08,30,1,2021-04,2021Q2
PO0026580,VND00172,Chemicals,SKU5979,2022-10-31,2022-11-10,2022-11-10,1191,3804.76,4531469.16,Pending,WH05,0,0,2022-10,2022Q4
PO0029007,VND00398,IT Equipment,SKU4899,2023-06-21,2023-07-05,2023-07-15,2827,3576.5,10110765.5,Partially Received,WH08,10,1,2023-06,2023Q2
PO0019370,VND00521,Textiles,SKU2874,2023-03-06,2023-03-20,2023-03-25,3994,3880.25,15497718.5,In Transit,WH07,5,1,2023-03,2023Q1
PO0013895,VND00291,Spare Parts,SKU1319,2024-01-11,2024-01-21,2024-01-21,229,4080.46,934425.34,Pending,WH02,0,0,2024-01,2024Q1
PO0023781,VND00221,Electronics,SKU4699,2021-08-09,2021-08-14,2021-08-16,801,4749.25,3804149.25,Unknown,WH03,2,1,2021-08,2021Q3
PO0044500,VND00121,Textiles,SKU3561,2024-09-29,2024-10-05,2024-10-05,1388,2766.71,3840193.48,Received,WH02,0,0,2024-09,2024Q3
PO0049447,VND00174,Electronics,SKU5127,2022-05-11,2022-05-18,2022-05-15,3275,4473.07,14649304.25,Partially Received,WH05,-3,0,2022-05,2022Q2
PO0001752,VND00575,Textiles,SKU5399,2022-03-25,2022-04-02,2022-04-02,1321,3321.77,4388058.17,Cancelled,WH10,0,0,2022-03,2022Q1
PO0005278,VND00603,Chemicals,SKU3768,2022-10-22,2022-11-01,2022-11-11,1636,4828.73,7899802.28,Cancelled,WH02,10,1,2022-10,2022Q4
PO0025426,VND00237,Machinery,SKU3567,2023-11-06,2023-12-03,2023-12-03,748,3535.64,2644658.72,Cancelled,WH07,0,0,2023-11,2023Q4
PO0005498,VND00082,Packaging,SKU4770,2022-07-14,2022-08-09,2022-08-14,4246,3520.64,14948637.44,In Transit,WH02,5,1,2022-07,2022Q3
PO0025333,VND00295,Packaging,SKU5177,2021-07-11,2021-07-20,2021-07-20,3748,3713.19,13917036.12,Cancelled,WH06,0,0,2021-07,2021Q3
PO0004579,VND00554,Electronics,SKU3283,2021-08-12,2021-08-22,2021-09-06,2294,1492.89,3424689.66,Pending,WH03,15,1,2021-08,2021Q3
PO0014126,VND00066,Chemicals,SKU1163,2023-08-18,2023-08-30,2023-08-30,4697,4169.32,19583296.04,Partially Received,WH02,0,0,2023-08,2023Q3
PO0010834,VND00575,Spare Parts,SKU1003,2022-11-07,2022-12-01,2022-12-01,4720,1487.35,7020292.0,Pending,WH02,0,0,2022-11,2022Q4
PO0032389,VND00372,Packaging,SKU1890,2021-09-11,2021-09-23,2021-09-23,1580,3662.28,5786402.4,In Transit,WH09,0,0,2021-09,2021Q3
PO0029184,VND00625,Machinery,SKU1307,2023-05-18,2023-06-12,2023-06-09,172,1293.55,222490.6,Partially Received,WH01,-3,0,2023-05,2023Q2
PO0010921,VND00170,Chemicals,SKU2772,2023-08-02,2023-08-24,2023-08-26,1651,1393.28,2300305.28,Partially Received,WH05,2,1,2023-08,2023Q3
PO0003662,VND00347,Chemicals,SKU2828,2022-05-08,2022-05-22,2022-05-24,2890,251.03,725476.7,Received,WH09,2,1,2022-05,2022Q2
PO0015033,VND00708,Raw Material,SKU5770,2022-04-01,2022-04-26,2022-04-23,2842,1132.6,3218849.2,Received,WH04,-3,0,2022-04,2022Q2
PO0046770,VND00337,Textiles,SKU1019,2022-03-20,2022-04-05,2022-04-07,3906,1576.44,6157574.64,Received,WH02,2,1,2022-03,2022Q1
PO0039023,VND00591,Chemicals,SKU5569,2024-05-27,2024-06-10,2024-06-25,2172,2998.99,6513806.28,Cancelled,WH08,15,1,2024-05,2024Q2
PO0019515,VND00454,Spare Parts,SKU5904,2022-01-28,2022-02-14,2022-02-14,3156,2047.28,6461215.68,Cancelled,WH04,0,0,2022-01,2022Q1
PO0019392,VND00854,Chemicals,SKU5540,2024-03-27,2024-04-15,2024-04-15,3974,1923.54,7644147.96,Received,WH02,0,0,2024-03,2024Q1
PO0025113,VND00471,Spare Parts,SKU5839,2022-05-12,2022-05-25,2022-05-22,3073,2995.26,9204433.98,Received,WH07,-3,0,2022-05,2022Q2
PO0037930,VND00071,Chemicals,SKU3853,2022-01-02,2022-01-21,2022-01-21,476,1942.23,924501.48,In Transit,WH08,0,0,2022-01,2022Q1
PO0017917,VND00175,Spare Parts,SKU5936,2022-12-20,2023-01-16,2023-01-16,2482,2743.47,6809292.54,Received,WH09,0,0,2022-12,2022Q4
PO0005795,VND00515,Chemicals,SKU1813,2024-09-30,2024-10-15,2024-10-12,1565,943.61,1476749.65,Unknown,WH04,-3,0,2024-09,2024Q3
PO0008552,VND00238,Electronics,SKU4574,2021-02-04,2021-02-15,2021-02-12,2474,3987.57,9865248.18,Partially Received,WH05,-3,0,2021-02,2021Q1
PO0042482,VND00771,Chemicals,SKU4668,2024-01-11,2024-01-16,2024-01-13,3749,4655.65,17454031.85,Cancelled,WH01,-3,0,2024-01,2024Q1
PO0037392,VND00526,IT Equipment,SKU4128,2022-12-26,2023-01-05,2023-01-07,1789,1661.81,2972978.09,Partially Received,WH05,2,1,2022-12,2022Q4
PO0022038,VND00947,Raw Material,SKU4211,2023-01-01,2023-01-23,2023-01-23,1203,1820.83,2190458.49,Cancelled,WH07,0,0,2023-01,2023Q1
PO0037848,VND00679,IT Equipment,SKU3424,2022-11-13,2022-11-19,2022-12-04,214,1187.94,254219.16,Received,WH01,15,1,2022-11,2022Q4
PO0011198,VND00460,Textiles,SKU3529,2024-05-27,2024-06-08,2024-06-08,4301,3849.21,16555452.21,Partially Received,WH07,0,0,2024-05,2024Q2
PO0015602,VND00597,Chemicals,SKU4538,2024-04-08,2024-04-19,2024-04-16,1792,50.51,90513.92,Partially Received,WH02,-3,0,2024-04,2024Q2
PO0015941,VND00864,IT Equipment,SKU1117,2023-07-20,2023-08-10,2023-08-10,4086,506.9,2071193.4,Partially Received,WH05,0,0,2023-07,2023Q3
PO0005853,VND00117,Raw Material,SKU5047,2021-03-13,2021-04-06,2021-04-21,54,178.42,9634.68,In Transit,WH10,15,1,2021-03,2021Q1
PO0049628,VND00052,Chemicals,SKU5283,2021-12-21,2021-12-27,2021-12-24,4338,3619.48,15701304.24,In Transit,WH09,-3,0,2021-12,2021Q4
PO0049668,VND00913,Chemicals,SKU1182,2024-06-20,2024-07-16,2024-07-16,1962,4400.17,8633133.54,Unknown,WH10,0,0,2024-06,2024Q2
PO0025206,VND00862,Electronics,SKU2205,2024-01-08,2024-01-21,,2325,2683.91,6240090.75,Received,WH04,,,2024-01,2024Q1
PO0001197,VND00695,Spare Parts,SKU2475,2022-11-22,2022-12-12,2022-12-12,156,598.35,93342.6,Cancelled,WH08,0,0,2022-11,2022Q4
PO0034845,VND00438,Packaging,SKU4083,2021-06-17,2021-07-10,2021-07-07,3968,4365.51,17322343.68,Cancelled,WH03,-3,0,2021-06,2021Q2
PO0000156,VND00619,IT Equipment,SKU3173,2023-05-14,2023-06-06,2023-06-03,3426,4330.62,14836704.12,Pending,WH08,-3,0,2023-05,2023Q2
PO0043534,VND00418,IT Equipment,SKU5351,2023-04-21,2023-05-11,2023-05-08,1995,3708.43,7398317.85,Pending,WH03,-3,0,2023-04,2023Q2
PO0021286,VND00372,Electronics,SKU4046,2024-10-06,2024-11-02,2024-11-02,1158,1048.43,1214081.94,Partially Received,WH09,0,0,2024-10,2024Q4
PO0025204,VND00589,Packaging,SKU4542,2023-01-13,2023-02-08,2023-02-10,3816,4633.17,17680176.72,Received,WH03,2,1,2023-01,2023Q1
PO0030893,VND00451,IT Equipment,SKU4432,2024-07-30,2024-08-09,2024-08-09,4207,1435.76,6040242.32,Unknown,WH03,0,0,2024-07,2024Q3
PO0031414,VND00399,Electronics,SKU1921,2022-07-30,2022-08-14,2022-08-29,4374,1991.26,8709771.24,Received,WH10,15,1,2022-07,2022Q3
PO0022656,VND00689,Packaging,SKU5306,2022-08-16,2022-09-11,2022-09-21,4124,2937.29,12113383.96,Unknown,WH04,10,1,2022-08,2022Q3
PO0003148,VND00068,Packaging,SKU2966,2024-11-27,2024-12-21,2024-12-26,4295,4500.64,19330248.8,Cancelled,WH02,5,1,2024-11,2024Q4
PO0047263,VND00252,Electronics,SKU4623,2024-06-27,2024-07-05,2024-07-05,3607,2811.78,10142090.46,Cancelled,WH01,0,0,2024-06,2024Q2
PO0041558,VND00106,Textiles,SKU4074,2023-09-26,2023-10-06,2023-11-05,4961,637.81,3164175.41,Partially Received,WH05,30,1,2023-09,2023Q3
PO0017099,VND00085,Chemicals,SKU4043,2022-09-06,2022-09-26,2022-09-28,3880,757.28,2938246.4,Partially Received,WH02,2,1,2022-09,2022Q3
PO0034495,VND00348,Machinery,SKU5515,2023-06-15,2023-06-22,2023-06-22,2390,4321.61,10328647.9,Received,WH05,0,0,2023-06,2023Q2
PO0031465,VND00402,Raw Material,SKU5003,2021-12-17,2021-12-29,2022-01-03,671,610.64,409739.44,Pending,WH05,5,1,2021-12,2021Q4
PO0009793,VND00301,Spare Parts,SKU3808,2024-09-26,2024-10-20,2024-10-22,3330,4395.28,14636282.4,Pending,WH05,2,1,2024-09,2024Q3
PO0009148,VND00472,Electronics,SKU1468,2022-01-18,2022-01-28,2022-02-07,4517,3829.48,17297761.16,Received,WH07,10,1,2022-01,2022Q1
PO0025514,VND00372,Raw Material,SKU2354,2024-12-05,2024-12-14,2024-12-14,1053,2187.12,2303037.36,Received,WH06,0,0,2024-12,2024Q4
PO0046109,VND00849,Chemicals,SKU4609,2024-09-11,2024-09-28,2024-10-28,3282,3919.51,12863831.82,Partially Received,WH08,30,1,2024-09,2024Q3
PO0000012,VND00581,Spare Parts,SKU5545,2022-02-09,2022-02-15,2022-02-15,982,3573.29,3508970.78,Received,WH05,0,0,2022-02,2022Q1
PO0001125,VND00592,Raw Material,SKU2423,2021-01-22,2021-01-31,2021-02-05,3499,123.67,432721.33,In Transit,WH06,5,1,2021-01,2021Q1
PO0007779,VND00752,Electronics,SKU4249,2022-11-02,2022-11-16,2022-11-16,357,161.52,57662.64,Cancelled,WH10,0,0,2022-11,2022Q4
PO0009107,VND00369,Packaging,SKU3686,2021-09-28,2021-10-17,2021-10-17,2203,1729.13,3809273.39,Cancelled,WH07,0,0,2021-09,2021Q3
PO0024738,VND00258,Spare Parts,SKU4440,2024-10-08,2024-10-26,2024-10-26,2978,1122.19,3341881.82,Received,WH09,0,0,2024-10,2024Q4
PO0005343,VND00960,Chemicals,SKU1651,2022-10-13,2022-11-10,2022-11-10,1476,2579.85,3807858.6,Cancelled,WH09,0,0,2022-10,2022Q4
PO0009090,VND00339,Electronics,SKU4622,2021-12-28,2022-01-05,,906,645.66,584967.96,Received,WH09,,,2021-12,2021Q4
PO0045240,VND00363,Textiles,SKU1830,2021-11-22,2021-12-16,2021-12-26,2956,4900.9,14487060.4,Received,WH07,10,1,2021-11,2021Q4
PO0025669,VND00819,IT Equipment,SKU3778,2023-05-16,2023-06-09,,4421,1284.06,5676829.26,Partially Received,WH07,,,2023-05,2023Q2
PO0035990,VND00946,Raw Material,SKU5718,2021-09-22,2021-10-18,2021-10-18,3823,520.06,1988189.38,Received,WH08,0,0,2021-09,2021Q3
PO0014121,VND00258,Packaging,SKU3147,2022-04-10,2022-05-06,2022-05-08,833,2906.42,2421047.86,Received,WH04,2,1,2022-04,2022Q2
PO0011183,VND00037,Textiles,SKU4493,2021-09-08,2021-09-25,2021-09-27,1676,370.12,620321.12,In Transit,WH04,2,1,2021-09,2021Q3
PO0040808,VND00805,Spare Parts,SKU2673,2022-07-12,2022-08-07,2022-08-04,3048,222.93,679490.64,In Transit,WH07,-3,0,2022-07,2022Q3
PO0010444,VND00567,Spare Parts,SKU4736,2021-06-17,2021-07-05,2021-07-10,2117,1980.63,4192993.71,Pending,WH05,5,1,2021-06,2021Q2
PO0008181,VND00947,Machinery,SKU4723,2023-09-29,2023-10-21,2023-10-26,4301,4487.98,19302801.98,Received,WH03,5,1,2023-09,2023Q3
PO0037981,VND00788,Packaging,SKU3968,2024-11-08,2024-11-14,2024-11-29,3664,418.25,1532468.0,Pending,WH04,15,1,2024-11,2024Q4
PO0029765,VND00855,Machinery,SKU5859,2024-01-13,2024-01-23,2024-01-23,2364,2361.67,5582987.88,In Transit,WH08,0,0,2024-01,2024Q1
PO0005653,VND00757,Machinery,SKU3024,2021-11-15,2021-12-04,2021-12-09,2014,2302.27,4636771.78,Cancelled,WH08,5,1,2021-11,2021Q4
PO0049455,VND00873,Machinery,SKU2984,2024-06-13,2024-06-18,2024-06-28,326,3888.01,1267491.26,Received,WH06,10,1,2024-06,2024Q2
PO0026973,VND00946,Spare Parts,SKU4597,2022-09-27,2022-10-23,2022-11-07,795,3725.9,2962090.5,Received,WH03,15,1,2022-09,2022Q3
PO0026804,VND00769,Electronics,SKU4862,2023-08-16,2023-09-10,2023-09-10,3210,144.2,462882.0,Unknown,WH02,0,0,2023-08,2023Q3
PO0033333,VND00494,Machinery,SKU5192,2022-01-06,2022-02-04,2022-03-06,437,4981.63,2176972.31,In Transit,WH01,30,1,2022-01,2022Q1
PO0027765,VND00519,IT Equipment,SKU5785,2024-03-19,2024-04-01,2024-04-06,1344,1655.26,2224669.44,Pending,WH09,5,1,2024-03,2024Q1
PO0046406,VND00214,Spare Parts,SKU3974,2022-01-01,2022-01-28,2022-01-30,1321,4363.99,5764830.79,Cancelled,WH07,2,1,2022-01,2022Q1
PO0027579,VND00158,Electronics,SKU3813,2023-03-14,2023-04-04,2023-04-09,2643,4530.27,11973503.61,Received,WH07,5,1,2023-03,2023Q1
PO0028158,VND00976,Electronics,SKU2756,2021-04-23,2021-05-02,2021-05-02,4481,3746.09,16786229.29,Pending,WH05,0,0,2021-04,2021Q2
PO0029387,VND00896,Raw Material,SKU2993,2022-04-03,2022-04-18,2022-04-18,3218,783.15,2520176.7,Partially Received,WH05,0,0,2022-04,2022Q2
PO0025804,VND00978,Raw Material,SKU4754,2023-01-19,2023-01-27,2023-02-01,3824,1648.71,6304667.04,Partially Received,WH02,5,1,2023-01,2023Q1
PO0042729,VND00872,Textiles,SKU4858,2022-10-05,2022-10-12,,4950,4798.2,23751090.0,Received,WH04,,,2022-10,2022Q4
PO0023476,VND00398,Machinery,SKU5734,2021-11-13,2021-12-08,2021-12-18,2490,3624.58,9025204.2,Pending,WH02,10,1,2021-11,2021Q4
PO0025460,VND00511,Textiles,SKU1569,2022-05-25,2022-06-21,2022-06-18,1328,3990.74,5299702.72,Partially Received,WH01,-3,0,2022-05,2022Q2
PO0030752,VND00283,IT Equipment,SKU4735,2021-11-28,2021-12-10,2021-12-12,3681,2452.37,9027173.97,Received,WH08,2,1,2021-11,2021Q4
PO0025517,VND00176,Packaging,SKU3228,2023-06-07,2023-07-02,2023-07-04,664,2022.07,1342654.48,Cancelled,WH02,2,1,2023-06,2023Q2
PO0017932,VND00167,IT Equipment,SKU2789,2022-10-02,2022-10-21,2022-10-21,3844,2569.28,9876312.32,Pending,WH06,0,0,2022-10,2022Q4
PO0027026,VND00669,Textiles,SKU1567,2021-08-01,2021-08-19,2021-09-18,575,3186.75,1832381.25,Received,WH10,30,1,2021-08,2021Q3
PO0026066,VND00812,Raw Material,SKU5626,2021-04-17,2021-04-23,2021-05-08,296,1245.48,368662.08,Pending,WH09,15,1,2021-04,2021Q2
PO0016178,VND00383,Machinery,SKU5802,2023-06-25,2023-07-01,2023-07-06,3090,737.06,2277515.4,Received,WH03,5,1,2023-06,2023Q2
PO0022269,VND00266,Raw Material,SKU3156,2023-04-24,2023-05-19,2023-05-24,2199,834.39,1834823.61,Received,WH08,5,1,2023-04,2023Q2
PO0037201,VND00233,Raw Material,SKU1007,2024-01-10,2024-01-22,2024-01-19,4821,2265.86,10923711.06,Partially Received,WH07,-3,0,2024-01,2024Q1
PO0030595,VND00514,Electronics,SKU1077,2023-11-25,2023-12-17,2023-12-17,4164,1564.76,6515660.64,Received,WH04,0,0,2023-11,2023Q4
PO0046850,VND00143,Packaging,SKU1848,2023-12-12,2023-12-29,2023-12-29,4077,1752.8,7146165.6,Cancelled,WH04,0,0,2023-12,2023Q4
PO0019275,VND00107,Machinery,SKU2494,2022-03-25,2022-04-23,2022-04-23,3799,4994.28,18973269.72,Cancelled,WH04,0,0,2022-03,2022Q1
PO0004902,VND00593,Textiles,SKU4641,2023-11-30,2023-12-24,2023-12-24,4620,3654.6,16884252.0,In Transit,WH04,0,0,2023-11,2023Q4
PO0034746,VND00036,Spare Parts,SKU4267,2022-11-26,2022-12-08,2022-12-13,3251,275.98,897210.98,Received,WH04,5,1,2022-11,2022Q4
