Inventory_ID,Product_SKU,Product_Name,Product_Category,Warehouse_ID,Warehouse_Location,Stock_On_Hand,Reorder_Level,Units_Sold_Last_Month,Avg_Stock_On_Hand,Snapshot_Date,Supplier_Lead_Time_Days,Inventory_Turnover_Rate,Months_Of_Supply,Stockout_Risk,Overstock_Risk,SKU_In_Purchase_Orders
INV023252,SKU4233,Product_SKU4233,Machinery,WH07,Pune,7326,985,3922,6030,2024-09-01,13,7.8,1.87,0,0,1
INV023253,SKU5241,Product_SKU5241,IT Equipment,WH07,Pune,4644,1589,6873,2932,2024-09-01,7,28.13,0.68,0,0,1
INV023254,SKU5613,Product_SKU5613,Textiles,WH07,Pune,7661,532,3815,2001,2024-09-01,7,22.88,2.01,0,1,1
INV023255,SKU3162,Product_SKU3162,Chemicals,WH07,Pune,6028,276,6683,5575,2024-09-01,22,14.38,0.9,0,0,1
INV023256,SKU1256,Product_SKU1256,Chemicals,WH07,Pune,7279,536,7938,6958,2024-09-01,14,13.69,0.92,0,0,1
INV023257,SKU1499,Product_SKU1499,Spare Parts,WH07,Pune,8924,329,3253,3405,2024-09-01,30,11.46,2.74,0,1,1
INV023258,SKU1932,Product_SKU1932,IT Equipment,WH07,Pune,9022,1136,1621,2229,2024-09-01,4,8.73,5.57,0,1,1
INV023259,SKU4698,Product_SKU4698,Spare Parts,WH07,Pune,6322,1035,2649,2838,2024-09-01,14,11.2,2.39,0,1,1
INV023260,SKU4278,Product_SKU4278,Machinery,WH07,Pune,9525,1390,5319,4380,2024-09-01,18,14.57,1.79,0,1,1
INV023261,SKU3086,Product_SKU3086,Chemicals,WH07,Pune,7404,1159,2035,3208,2024-09-01,6,7.61,3.64,0,1,1
INV023262,SKU5742,Product_SKU5742,Electronics,WH07,Pune,2811,1135,4942,5371,2024-09-01,15,11.04,0.57,0,0,1
INV023263,SKU4485,Product_SKU4485,Chemicals,WH07,Pune,4183,1629,7670,3270,2024-09-01,7,28.15,0.55,0,0,1
INV023264,SKU2238,Product_SKU2238,Textiles,WH07,Pune,7601,1123,3180,1289,2024-09-01,22,29.6,2.39,0,1,1
INV023265,SKU5469,Product_SKU5469,IT Equipment,WH07,Pune,8226,1628,6485,3860,2024-09-01,11,20.16,1.27,0,1,1
INV023266,SKU4240,Product_SKU4240,Textiles,WH07,Pune,3205,405,6522,1404,2024-09-01,12,55.74,0.49,0,1,1
INV023267,SKU2871,Product_SKU2871,IT Equipment,WH07,Pune,5341,273,4849,1472,2024-09-01,4,39.53,1.1,0,1,1
INV023268,SKU3191,Product_SKU3191,Raw Material,WH07,Pune,4440,852,6891,960,2024-09-01,13,86.14,0.64,0,1,1
INV023269,SKU3669,Product_SKU3669,Electronics,WH07,Pune,5685,654,6824,5678,2024-09-01,18,14.42,0.83,0,0,1
INV023270,SKU5501,Product_SKU5501,Packaging,WH07,Pune,1085,142,4855,7640,2024-09-01,19,7.63,0.22,0,0,1
INV023271,SKU3470,Product_SKU3470,Electronics,WH07,Pune,4373,686,5156,4911,2024-09-01,8,12.6,0.85,0,0,1
INV023272,SKU4940,Product_SKU4940,Chemicals,WH07,Pune,1428,230,5059,7367,2024-09-01,20,8.24,0.28,0,0,1
INV023273,SKU1235,Product_SKU1235,IT Equipment,WH07,Pune,5750,457,2608,643,2024-09-01,27,48.67,2.2,0,1,1
INV023274,SKU3119,Product_SKU3119,Machinery,WH07,Pune,8825,1163,4282,3147,2024-09-01,17,16.33,2.06,0,1,1
INV023275,SKU5037,Product_SKU5037,Spare Parts,WH07,Pune,8506,1078,725,1183,2024-09-01,30,7.35,11.73,0,1,1
INV023276,SKU2035,Product_SKU2035,Packaging,WH07,Pune,3056,1967,2477,3762,2024-09-01,21,7.9,1.23,0,0,1
INV023277,SKU5623,Product_SKU5623,Electronics,WH07,Pune,6426,1759,1081,6912,2024-09-01,5,1.88,5.94,0,0,1
INV023278,SKU4794,Product_SKU4794,Packaging,WH07,Pune,6306,163,2135,6594,2024-09-01,14,3.89,2.95,0,0,1
INV023279,SKU2929,Product_SKU2929,Packaging,WH07,Pune,6337,1308,1379,4309,2024-09-01,10,3.84,4.6,0,0,1
INV023280,SKU2819,Product_SKU2819,Raw Material,WH07,Pune,8251,393,4347,8508,2024-09-01,25,6.13,1.9,0,0,1
INV023281,SKU3861,Product_SKU3861,Packaging,WH07,Pune,1631,1157,2858,688,2024-09-01,3,49.85,0.57,0,1,1
INV023282,SKU3515,Product_SKU3515,Raw Material,WH07,Pune,5473,934,3972,7684,2024-09-01,18,6.2,1.38,0,0,1
INV023283,SKU3914,Product_SKU3914,Chemicals,WH07,Pune,8921,1139,7164,8634,2024-09-01,9,9.96,1.25,0,0,1
INV023284,SKU1415,Product_SKU1415,Chemicals,WH07,Pune,1542,973,3784,4024,2024-09-01,9,11.28,0.41,0,0,1
INV023285,SKU4271,Product_SKU4271,IT Equipment,WH07,Pune,7429,1594,7275,6705,2024-09-01,19,13.02,1.02,0,0,1
INV023286,SKU4336,Product_SKU4336,Packaging,WH07,Pune,5400,1354,5326,4290,2024-09-01,22,14.9,1.01,0,0,1
INV023287,SKU3933,Product_SKU3933,Electronics,WH07,Pune,257,1770,4685,7644,2024-09-01,18,7.35,0.05,1,0,1
INV023288,SKU4915,Product_SKU4915,IT Equipment,WH07,Pune,6024,965,2753,5205,2024-09-01,13,6.35,2.19,0,0,1
INV023289,SKU5911,Product_SKU5911,Chemicals,WH07,Pune,6213,1336,3591,1888,2024-09-01,26,22.82,1.73,0,1,1
INV023290,SKU1200,Product_SKU1200,IT Equipment,WH07,Pune,527,1812,5251,7868,2024-09-01,26,8.01,0.1,1,0,1
INV023291,SKU2618,Product_SKU2618,Chemicals,WH07,Pune,5529,1743,5002,6781,2024-09-01,18,8.85,1.11,0,0,1
INV023292,SKU5334,Product_SKU5334,Electronics,WH07,Pune,9859,1337,1897,8748,2024-09-01,22,2.6,5.2,0,0,1
INV023293,SKU5375,Product_SKU5375,Spare Parts,WH07,Pune,9321,1763,7479,5927,2024-09-01,10,15.14,1.25,0,0,1
INV023294,SKU3558,Product_SKU3558,Packaging,WH07,Pune,8575,1576,7970,5160,2024-09-01,17,18.53,1.08,0,0,1
INV023295,SKU4720,Product_SKU4720,IT Equipment,WH07,Pune,3566,264,1032,5660,2024-09-01,4,2.19,3.46,0,0,1
INV023296,SKU3692,Product_SKU3692,Chemicals,WH07,Pune,5634,246,7145,5222,2024-09-01,6,16.42,0.79,0,0,1
INV023297,SKU5761,Product_SKU5761,IT Equipment,WH07,Pune,8522,668,796,2401,2024-09-01,28,3.98,10.71,0,1,1
INV023298,SKU2264,Product_SKU2264,Chemicals,WH07,Pune,6420,1821,3272,2823,2024-09-01,30,13.91,1.96,0,1,1
INV023299,SKU2834,Product_SKU2834,IT Equipment,WH07,Pune,1096,1652,615,7851,2024-09-01,11,0.94,1.78,1,0,1
INV023300,SKU3103,Product_SKU3103,IT Equipment,WH07,Pune,7914,1978,3516,6604,2024-09-01,16,6.39,2.25,0,0,1
INV023301,SKU3250,Product_SKU3250,Packaging,WH07,Pune,7670,527,1138,5726,2024-09-01,3,2.38,6.74,0,0,1
INV023302,SKU1843,Product_SKU1843,Packaging,WH07,Pune,2634,1418,4621,5932,2024-09-01,27,9.35,0.57,0,0,1
INV023303,SKU1414,Product_SKU1414,Packaging,WH07,Pune,8078,956,2436,594,2024-09-01,3,49.21,3.32,0,1,1
INV023304,SKU5577,Product_SKU5577,IT Equipment,WH07,Pune,4220,1793,1747,1998,2024-09-01,24,10.49,2.42,0,1,1
INV023305,SKU4314,Product_SKU4314,Chemicals,WH07,Pune,4368,279,7201,5942,2024-09-01,22,14.54,0.61,0,0,1
INV023306,SKU1204,Product_SKU1204,Raw Material,WH07,Pune,5721,1729,7618,6976,2024-09-01,8,13.1,0.75,0,0,1
INV023307,SKU4497,Product_SKU4497,Spare Parts,WH07,Pune,175,1818,3665,8289,2024-09-01,3,5.31,0.05,1,0,1
INV023308,SKU4682,Product_SKU4682,Packaging,WH07,Pune,6192,519,2391,7627,2024-09-01,21,3.76,2.59,0,0,1
INV023309,SKU4966,Product_SKU4966,IT Equipment,WH07,Pune,2937,241,3288,8706,2024-09-01,24,4.53,0.89,0,0,1
INV023310,SKU5077,Product_SKU5077,Raw Material,WH07,Pune,8700,569,705,6402,2024-09-01,15,1.32,12.34,0,0,1
INV023311,SKU3705,Product_SKU3705,Chemicals,WH07,Pune,289,981,3219,5239,2024-09-01,5,7.37,0.09,1,0,1
INV023312,SKU1566,Product_SKU1566,Textiles,WH07,Pune,1961,464,2054,1713,2024-09-01,12,14.39,0.95,0,0,1
INV023313,SKU1925,Product_SKU1925,Textiles,WH07,Pune,5282,907,5360,1068,2024-09-01,26,60.22,0.99,0,1,1
INV023314,SKU4245,Product_SKU4245,Textiles,WH07,Pune,7606,291,245,5729,2024-09-01,8,0.51,31.04,0,0,1
INV023315,SKU3274,Product_SKU3274,Packaging,WH07,Pune,970,771,920,7846,2024-09-01,15,1.41,1.05,0,0,1
INV023316,SKU2717,Product_SKU2717,Chemicals,WH07,Pune,3577,1523,6550,2109,2024-09-01,16,37.27,0.55,0,0,1
INV023317,SKU1550,Product_SKU1550,Chemicals,WH07,Pune,9981,1705,217,6594,2024-09-01,24,0.39,46.0,0,0,1
INV023318,SKU3971,Product_SKU3971,Electronics,WH07,Pune,7571,710,4170,3199,2024-09-01,19,15.64,1.82,0,1,1
INV023319,SKU3973,Product_SKU3973,IT Equipment,WH07,Pune,4080,1533,6446,7732,2024-09-01,12,10.0,0.63,0,0,1
INV023320,SKU1436,Product_SKU1436,Textiles,WH07,Pune,725,1715,7990,4494,2024-09-01,26,21.34,0.09,1,0,1
INV023321,SKU2534,Product_SKU2534,Electronics,WH07,Pune,4212,1634,378,3068,2024-09-01,18,1.48,11.14,0,0,1
INV023322,SKU2683,Product_SKU2683,Electronics,WH07,Pune,3666,644,7551,8555,2024-09-01,5,10.59,0.49,0,0,1
INV023323,SKU5809,Product_SKU5809,Textiles,WH07,Pune,3449,1471,7039,6735,2024-09-01,15,12.54,0.49,0,0,1
INV023324,SKU5122,Product_SKU5122,Electronics,WH07,Pune,8591,174,4543,6000,2024-09-01,16,9.09,1.89,0,0,1
INV023325,SKU2138,Product_SKU2138,Packaging,WH07,Pune,6972,1148,1870,7074,2024-09-01,20,3.17,3.73,0,0,1
INV023326,SKU3380,Product_SKU3380,IT Equipment,WH07,Pune,5684,741,3639,6431,2024-09-01,4,6.79,1.56,0,0,1
INV023327,SKU4017,Product_SKU4017,Chemicals,WH07,Pune,3572,1539,3092,1782,2024-09-01,14,20.82,1.16,0,1,1
INV023328,SKU3768,Product_SKU3768,Machinery,WH07,Pune,8039,517,7823,3280,2024-09-01,17,28.62,1.03,0,1,1
INV023329,SKU5360,Product_SKU5360,Packaging,WH07,Pune,402,328,6121,7803,2024-09-01,17,9.41,0.07,0,0,1
INV023330,SKU4123,Product_SKU4123,Machinery,WH07,Pune,4169,985,1378,2373,2024-09-01,20,6.97,3.03,0,0,1
INV023331,SKU3701,Product_SKU3701,IT Equipment,WH07,Pune,9288,1502,4300,2635,2024-09-01,29,19.58,2.16,0,1,1
INV023332,SKU2281,Product_SKU2281,Chemicals,WH07,Pune,6831,599,7502,3706,2024-09-01,3,24.29,0.91,0,0,1
INV023333,SKU4463,Product_SKU4463,Chemicals,WH07,Pune,1795,1495,962,2526,2024-09-01,7,4.57,1.87,0,0,1
INV023334,SKU2244,Product_SKU2244,Packaging,WH07,Pune,236,1762,920,8128,2024-09-01,20,1.36,0.26,1,0,1
INV023335,SKU1878,Product_SKU1878,Packaging,WH07,Pune,6145,461,1901,3638,2024-09-01,3,6.27,3.23,0,0,1
INV023336,SKU1417,Product_SKU1417,Textiles,WH07,Pune,2554,1528,5960,6606,2024-09-01,25,10.83,0.43,0,0,1
INV023337,SKU5986,Product_SKU5986,Machinery,WH07,Pune,8726,1457,7307,1536,2024-09-01,21,57.09,1.19,0,1,1
INV023338,SKU1293,Product_SKU1293,Machinery,WH07,Pune,6615,979,4176,4501,2024-09-01,27,11.13,1.58,0,0,1
INV023339,SKU1659,Product_SKU1659,Electronics,WH07,Pune,9768,352,6296,2783,2024-09-01,3,27.15,1.55,0,1,1
INV023340,SKU5333,Product_SKU5333,Raw Material,WH07,Pune,9027,493,6316,8370,2024-09-01,28,9.06,1.43,0,0,1
INV023341,SKU2937,Product_SKU2937,Electronics,WH07,Pune,5690,1317,2815,5703,2024-09-01,17,5.92,2.02,0,0,1
INV023342,SKU2453,Product_SKU2453,Textiles,WH07,Pune,8971,1241,7317,3383,2024-09-01,27,25.95,1.23,0,1,1
INV023343,SKU4651,Product_SKU4651,Textiles,WH07,Pune,2342,630,6660,3077,2024-09-01,26,25.97,0.35,0,0,1
INV023344,SKU1819,Product_SKU1819,Spare Parts,WH07,Pune,9338,181,1902,8753,2024-09-01,23,2.61,4.91,0,0,1
INV023345,SKU5764,Product_SKU5764,Raw Material,WH07,Pune,3537,1651,3605,3544,2024-09-01,21,12.21,0.98,0,0,1
INV023346,SKU4857,Product_SKU4857,Spare Parts,WH07,Pune,5708,665,6766,6639,2024-09-01,18,12.23,0.84,0,0,1
INV023347,SKU4100,Product_SKU4100,Raw Material,WH07,Pune,1946,973,850,5446,2024-09-01,14,1.87,2.29,0,0,1
INV023348,SKU4555,Product_SKU4555,Textiles,WH07,Pune,5435,1646,6165,2523,2024-09-01,4,29.32,0.88,0,1,1
INV023349,SKU3994,Product_SKU3994,Spare Parts,WH07,Pune,1393,414,4331,5574,2024-09-01,26,9.32,0.32,0,0,1
INV023350,SKU1440,Product_SKU1440,Machinery,WH07,Pune,5717,1610,3399,7045,2024-09-01,23,5.79,1.68,0,0,1
INV023351,SKU1704,Product_SKU1704,IT Equipment,WH07,Pune,5976,994,4259,3704,2024-09-01,6,13.8,1.4,0,0,1
INV023352,SKU2146,Product_SKU2146,Packaging,WH07,Pune,3304,381,5665,2136,2024-09-01,7,31.83,0.58,0,0,1
INV023353,SKU1103,Product_SKU1103,Raw Material,WH07,Pune,8392,1263,2759,1564,2024-09-01,30,21.17,3.04,0,1,1
INV023354,SKU2032,Product_SKU2032,Textiles,WH07,Pune,9016,1255,2185,7880,2024-09-01,21,3.33,4.13,0,0,1
INV023355,SKU4184,Product_SKU4184,Textiles,WH07,Pune,2559,313,4522,5777,2024-09-01,22,9.39,0.57,0,0,1
INV023356,SKU2982,Product_SKU2982,Textiles,WH07,Pune,1851,1057,5787,3029,2024-09-01,28,22.93,0.32,0,0,1
INV023357,SKU2778,Product_SKU2778,Textiles,WH07,Pune,1203,1629,7732,2828,2024-09-01,13,32.81,0.16,1,0,1
INV023358,SKU4735,Product_SKU4735,Chemicals,WH07,Pune,5026,186,881,8373,2024-09-01,28,1.26,5.7,0,0,1
INV023359,SKU5111,Product_SKU5111,Spare Parts,WH07,Pune,4911,1986,5336,6412,2024-09-01,16,9.99,0.92,0,0,1
INV023360,SKU5910,Product_SKU5910,Raw Material,WH07,Pune,7392,1084,6206,2749,2024-09-01,22,27.09,1.19,0,1,1
INV023361,SKU2836,Product_SKU2836,Packaging,WH07,Pune,2778,1316,963,3049,2024-09-01,3,3.79,2.88,0,0,1
INV023362,SKU1023,Product_SKU1023,Electronics,WH07,Pune,5644,1263,5661,2722,2024-09-01,19,24.96,1.0,0,1,1
INV023363,SKU2776,Product_SKU2776,Raw Material,WH07,Pune,3158,728,4486,4372,2024-09-01,17,12.31,0.7,0,0,1
INV023364,SKU3225,Product_SKU3225,IT Equipment,WH07,Pune,3159,813,1840,3531,2024-09-01,29,6.25,1.72,0,0,1
INV023365,SKU1683,Product_SKU1683,IT Equipment,WH07,Pune,4991,112,2263,3103,2024-09-01,6,8.75,2.21,0,0,1
INV023366,SKU1362,Product_SKU1362,Packaging,WH07,Pune,4930,864,7955,8580,2024-09-01,25,11.13,0.62,0,0,1
INV023367,SKU2303,Product_SKU2303,IT Equipment,WH07,Pune,8092,114,889,4373,2024-09-01,27,2.44,9.1,0,0,1
INV023368,SKU1647,Product_SKU1647,Spare Parts,WH07,Pune,9938,623,4006,3649,2024-09-01,8,13.17,2.48,0,1,1
INV023369,SKU1108,Product_SKU1108,Packaging,WH07,Pune,4015,1172,2943,3214,2024-09-01,14,10.99,1.36,0,0,1
INV023370,SKU5637,Product_SKU5637,Electronics,WH07,Pune,5091,1814,1009,7489,2024-09-01,24,1.62,5.05,0,0,1
INV023371,SKU1213,Product_SKU1213,Chemicals,WH07,Pune,4980,372,6480,4508,2024-09-01,30,17.25,0.77,0,0,1
INV023372,SKU1637,Product_SKU1637,Chemicals,WH07,Pune,620,427,1009,4257,2024-09-01,10,2.84,0.61,0,0,1
INV023373,SKU3518,Product_SKU3518,Packaging,WH07,Pune,4008,1359,2687,2539,2024-09-01,26,12.7,1.49,0,0,1
INV023374,SKU2509,Product_SKU2509,Raw Material,WH07,Pune,7549,1524,2530,4322,2024-09-01,28,7.02,2.98,0,0,1
INV023375,SKU5174,Product_SKU5174,Electronics,WH07,Pune,8269,949,7502,1513,2024-09-01,21,59.5,1.1,0,1,1
INV023376,SKU1504,Product_SKU1504,Electronics,WH07,Pune,555,785,5685,5793,2024-09-01,3,11.78,0.1,1,0,1
INV023377,SKU5969,Product_SKU5969,Packaging,WH07,Pune,5397,1740,5198,5766,2024-09-01,13,10.82,1.04,0,0,1
INV023378,SKU3490,Product_SKU3490,Raw Material,WH07,Pune,6794,1522,4848,7460,2024-09-01,24,7.8,1.4,0,0,1
INV023379,SKU2389,Product_SKU2389,Spare Parts,WH07,Pune,6782,670,7796,6598,2024-09-01,27,14.18,0.87,0,0,1
INV023380,SKU4329,Product_SKU4329,Machinery,WH07,Pune,9534,1425,1196,1552,2024-09-01,29,9.25,7.97,0,1,1
INV023381,SKU3458,Product_SKU3458,Machinery,WH07,Pune,3766,1530,2211,7699,2024-09-01,8,3.45,1.7,0,0,1
INV023382,SKU1867,Product_SKU1867,Packaging,WH07,Pune,8389,1318,4300,4436,2024-09-01,3,11.63,1.95,0,0,1
INV023383,SKU4313,Product_SKU4313,Electronics,WH07,Pune,9234,1624,6340,6638,2024-09-01,19,11.46,1.46,0,0,1
INV023384,SKU5323,Product_SKU5323,Spare Parts,WH07,Pune,7098,267,7230,4794,2024-09-01,4,18.1,0.98,0,0,1
INV023385,SKU4656,Product_SKU4656,Packaging,WH07,Pune,7919,1976,5914,2970,2024-09-01,24,23.89,1.34,0,1,1
INV023386,SKU2948,Product_SKU2948,Chemicals,WH07,Pune,8632,1653,7604,8574,2024-09-01,9,10.64,1.14,0,0,1
INV023387,SKU2296,Product_SKU2296,Textiles,WH07,Pune,9555,1798,1296,6233,2024-09-01,15,2.5,7.37,0,0,1
INV023388,SKU1185,Product_SKU1185,Spare Parts,WH07,Pune,2577,888,4505,7272,2024-09-01,19,7.43,0.57,0,0,1
INV023389,SKU3797,Product_SKU3797,Electronics,WH07,Pune,5055,1224,2564,5997,2024-09-01,20,5.13,1.97,0,0,1
INV023390,SKU3341,Product_SKU3341,Textiles,WH07,Pune,4177,201,3878,7069,2024-09-01,7,6.58,1.08,0,0,1
INV023391,SKU3345,Product_SKU3345,Electronics,WH07,Pune,805,604,5877,2788,2024-09-01,6,25.3,0.14,0,0,1
INV023392,SKU2454,Product_SKU2454,Spare Parts,WH07,Pune,2655,638,1557,8824,2024-09-01,25,2.12,1.71,0,0,1
INV023393,SKU1569,Product_SKU1569,Raw Material,WH07,Pune,7993,1705,7571,8591,2024-09-01,27,10.58,1.06,0,0,1
INV023394,SKU3997,Product_SKU3997,Chemicals,WH07,Pune,8851,1604,3682,5080,2024-09-01,3,8.7,2.4,0,0,1
INV023395,SKU4738,Product_SKU4738,Packaging,WH07,Pune,7413,1062,151,3098,2024-09-01,30,0.58,49.09,0,1,1
INV023396,SKU3574,Product_SKU3574,Electronics,WH07,Pune,7796,1175,4198,7612,2024-09-01,7,6.62,1.86,0,0,1
INV023397,SKU2266,Product_SKU2266,Electronics,WH07,Pune,6160,119,3340,7524,2024-09-01,27,5.33,1.84,0,0,1
INV023398,SKU4236,Product_SKU4236,Spare Parts,WH07,Pune,2228,1483,3051,2458,2024-09-01,17,14.9,0.73,0,0,1
INV023399,SKU1858,Product_SKU1858,Electronics,WH07,Pune,7790,1465,1603,8350,2024-09-01,17,2.3,4.86,0,0,1
INV023400,SKU4229,Product_SKU4229,Electronics,WH07,Pune,5464,1936,2824,1387,2024-09-01,9,24.43,1.93,0,1,1
INV023401,SKU2448,Product_SKU2448,Raw Material,WH07,Pune,5288,1501,2819,6549,2024-09-01,15,5.17,1.88,0,0,1
INV023402,SKU1168,Product_SKU1168,Textiles,WH07,Pune,6712,164,3274,8099,2024-09-01,16,4.85,2.05,0,0,1
INV023403,SKU2994,Product_SKU2994,Chemicals,WH07,Pune,2716,1860,7027,1802,2024-09-01,13,46.79,0.39,0,0,1
INV023404,SKU5336,Product_SKU5336,Packaging,WH07,Pune,1827,1278,3912,4126,2024-09-01,29,11.38,0.47,0,0,1
INV023405,SKU3628,Product_SKU3628,Machinery,WH07,Pune,7169,473,7023,2042,2024-09-01,18,41.27,1.02,0,1,1
INV023406,SKU3240,Product_SKU3240,Machinery,WH07,Pune,4862,1504,2834,8911,2024-09-01,29,3.82,1.72,0,0,1
INV023407,SKU1113,Product_SKU1113,Electronics,WH07,Pune,2042,1023,838,7893,2024-09-01,5,1.27,2.44,0,0,1
INV023408,SKU5016,Product_SKU5016,Textiles,WH07,Pune,1665,1803,1139,839,2024-09-01,30,16.29,1.46,1,0,1
INV023409,SKU5090,Product_SKU5090,IT Equipment,WH07,Pune,2452,257,1516,3871,2024-09-01,24,4.7,1.62,0,0,1
INV023410,SKU5795,Product_SKU5795,Spare Parts,WH07,Pune,2866,699,1254,2625,2024-09-01,21,5.73,2.29,0,0,1
INV023411,SKU4986,Product_SKU4986,IT Equipment,WH07,Pune,5057,987,1292,6037,2024-09-01,6,2.57,3.91,0,0,1
INV023412,SKU1588,Product_SKU1588,Raw Material,WH07,Pune,3490,1176,1948,1676,2024-09-01,27,13.95,1.79,0,1,1
INV023413,SKU3034,Product_SKU3034,Electronics,WH07,Pune,6919,1015,6901,5524,2024-09-01,5,14.99,1.0,0,0,1
INV023414,SKU4946,Product_SKU4946,Raw Material,WH07,Pune,5425,308,5087,2149,2024-09-01,27,28.41,1.07,0,1,1
INV023415,SKU2241,Product_SKU2241,Chemicals,WH07,Pune,6499,868,4293,5105,2024-09-01,9,10.09,1.51,0,0,1
INV023416,SKU1143,Product_SKU1143,Raw Material,WH07,Pune,631,1473,1448,2177,2024-09-01,28,7.98,0.44,1,0,1
INV023417,SKU4382,Product_SKU4382,Machinery,WH07,Pune,5845,545,6464,8672,2024-09-01,16,8.94,0.9,0,0,1
INV023418,SKU3698,Product_SKU3698,Packaging,WH07,Pune,2770,1806,1046,3486,2024-09-01,3,3.6,2.65,0,0,1
INV023419,SKU1382,Product_SKU1382,Machinery,WH07,Pune,6210,879,3587,8690,2024-09-01,14,4.95,1.73,0,0,1
INV023420,SKU2189,Product_SKU2189,Spare Parts,WH07,Pune,790,975,621,8442,2024-09-01,8,0.88,1.27,1,0,1
INV023421,SKU1552,Product_SKU1552,Machinery,WH07,Pune,4678,1123,6645,8690,2024-09-01,14,9.18,0.7,0,0,1
INV023422,SKU2066,Product_SKU2066,Machinery,WH07,Pune,1703,651,1079,3396,2024-09-01,24,3.81,1.58,0,0,1
INV023423,SKU1286,Product_SKU1286,Machinery,WH07,Pune,5873,1544,7683,2725,2024-09-01,3,33.83,0.76,0,1,1
INV023424,SKU2444,Product_SKU2444,Textiles,WH07,Pune,6131,1178,6277,4027,2024-09-01,12,18.7,0.98,0,0,1
INV023425,SKU4696,Product_SKU4696,Chemicals,WH07,Pune,8612,1704,6277,6818,2024-09-01,27,11.05,1.37,0,0,1
INV023426,SKU3605,Product_SKU3605,Packaging,WH07,Pune,3762,1563,6874,975,2024-09-01,28,84.6,0.55,0,1,1
INV023427,SKU4381,Product_SKU4381,Raw Material,WH07,Pune,100,1809,5390,628,2024-09-01,24,102.99,0.02,1,0,1
INV023428,SKU5520,Product_SKU5520,IT Equipment,WH07,Pune,4869,1166,7645,4961,2024-09-01,26,18.49,0.64,0,0,1
INV023429,SKU2825,Product_SKU2825,Electronics,WH07,Pune,9497,1183,5177,1506,2024-09-01,8,41.25,1.83,0,1,1
INV023430,SKU2512,Product_SKU2512,Electronics,WH07,Pune,4524,197,5124,3776,2024-09-01,26,16.28,0.88,0,0,1
INV023431,SKU5635,Product_SKU5635,Chemicals,WH07,Pune,9114,307,1243,8761,2024-09-01,19,1.7,7.33,0,0,1
INV023432,SKU3003,Product_SKU3003,Spare Parts,WH07,Pune,7969,1675,2138,6094,2024-09-01,8,4.21,3.73,0,0,1
INV023433,SKU3696,Product_SKU3696,Machinery,WH07,Pune,9072,1125,6276,7141,2024-09-01,27,10.55,1.45,0,0,1
INV023434,SKU3542,Product_SKU3542,Electronics,WH07,Pune,9526,670,6926,1069,2024-09-01,23,77.75,1.38,0,1,1
INV023435,SKU4887,Product_SKU4887,Raw Material,WH07,Pune,6267,1630,3831,1385,2024-09-01,4,33.19,1.64,0,1,1
INV023436,SKU2401,Product_SKU2401,Machinery,WH07,Pune,9656,1668,5041,1128,2024-09-01,27,53.63,1.92,0,1,1
INV023437,SKU5921,Product_SKU5921,Electronics,WH07,Pune,3505,500,1816,6915,2024-09-01,7,3.15,1.93,0,0,1
INV023438,SKU3644,Product_SKU3644,Textiles,WH07,Pune,6422,582,2544,2981,2024-09-01,25,10.24,2.52,0,1,1
INV023439,SKU5011,Product_SKU5011,Electronics,WH07,Pune,1679,1591,1554,8806,2024-09-01,15,2.12,1.08,0,0,1
INV023440,SKU1298,Product_SKU1298,Raw Material,WH07,Pune,1018,1895,2929,2204,2024-09-01,29,15.95,0.35,1,0,1
INV023441,SKU3903,Product_SKU3903,Raw Material,WH07,Pune,6934,297,6628,4082,2024-09-01,27,19.48,1.05,0,0,1
INV023442,SKU4692,Product_SKU4692,Raw Material,WH07,Pune,9797,1166,333,4661,2024-09-01,25,0.86,29.42,0,1,1
INV023443,SKU2921,Product_SKU2921,Spare Parts,WH07,Pune,4245,1192,4649,2186,2024-09-01,28,25.52,0.91,0,0,1
INV023444,SKU4282,Product_SKU4282,IT Equipment,WH07,Pune,7788,436,7480,5954,2024-09-01,3,15.08,1.04,0,0,1
INV023445,SKU5096,Product_SKU5096,Spare Parts,WH07,Pune,9594,997,3463,6446,2024-09-01,18,6.45,2.77,0,0,1
INV023446,SKU5940,Product_SKU5940,Packaging,WH07,Pune,9548,1183,2203,2411,2024-09-01,30,10.96,4.33,0,1,1
INV023447,SKU1041,Product_SKU1041,Chemicals,WH07,Pune,3475,1234,5752,7774,2024-09-01,19,8.88,0.6,0,0,1
INV023448,SKU2331,Product_SKU2331,Chemicals,WH07,Pune,1923,1488,5011,2116,2024-09-01,26,28.42,0.38,0,0,1
INV023449,SKU5602,Product_SKU5602,IT Equipment,WH07,Pune,2505,1553,924,6355,2024-09-01,7,1.74,2.71,0,0,1
INV023450,SKU3439,Product_SKU3439,Spare Parts,WH07,Pune,1160,627,3399,8942,2024-09-01,5,4.56,0.34,0,0,1
INV023451,SKU5591,Product_SKU5591,Chemicals,WH07,Pune,5590,152,706,2523,2024-09-01,27,3.36,7.92,0,1,1
INV023452,SKU4672,Product_SKU4672,Raw Material,WH07,Pune,9187,732,6176,8333,2024-09-01,25,8.89,1.49,0,0,1
INV023453,SKU4979,Product_SKU4979,Textiles,WH07,Pune,53,1222,4345,2510,2024-09-01,26,20.77,0.01,1,0,1
INV023454,SKU4005,Product_SKU4005,Textiles,WH07,Pune,8603,741,5815,8371,2024-09-01,11,8.34,1.48,0,0,1
