Return_ID,PO_ID,Vendor_ID,Product_SKU,Product_Category,Return_Date,Return_Reason,Return_Qty,Unit_Price_INR,Return_Value,High_Value_Return,Approved_By,Refund_Status,Return_Month
RET0000813,PO0019945,VND00621,SKU3947,Packaging,2021-05-01,Quality Failure,113,1445.17,163304.21,0,Unassigned,Processed,2021-05
RET0000495,PO0034510,VND00240,SKU5287,Chemicals,2023-08-04,Defective Item,465,1202.66,559236.9,0,Manager_C,Processed,2023-08
RET0002524,PO0045811,VND00023,SKU1563,Chemicals,2022-02-06,Defective Item,188,4672.82,878490.16,0,Unassigned,Pending,2022-02
RET0003976,PO0040609,VND00845,SKU2108,Packaging,2023-03-11,Quality Failure,127,880.37,111806.99,0,Unassigned,Processed,2023-03
RET0001478,PO0027912,VND00315,SKU5094,IT Equipment,2022-10-04,Quality Failure,251,3270.14,820805.14,0,Manager_C,Processed,2022-10
RET0001270,PO0017013,VND00510,SKU3082,Electronics,2022-10-14,Damaged Packaging,271,808.61,219133.31,0,Manager_A,Processed,2022-10
RET0001663,PO0034793,VND00793,SKU2720,Chemicals,2021-08-31,Quality Failure,74,2485.15,183901.1,0,Unassigned,Processed,2021-08
RET0002301,PO0048946,VND00645,SKU3001,Packaging,2022-03-11,Overshipment,123,4925.63,605852.49,0,Manager_C,Processed,2022-03
RET0000639,PO0039380,VND00352,SKU2319,Chemicals,2024-11-04,Expired Product,47,2724.81,128066.07,0,Unassigned,Processed,2024-11
RET0001613,PO0044232,VND00632,SKU4610,Electronics,2021-03-24,Defective Item,458,2593.95,1188029.1,0,Manager_B,Rejected,2021-03
RET0002860,PO0029021,VND00838,SKU1717,Chemicals,2021-04-16,Wrong Item Delivered,464,3894.38,1806992.32,1,Unassigned,Processed,2021-04
RET0001773,PO0010830,VND00415,SKU2307,Chemicals,2023-09-09,Defective Item,492,2283.56,1123511.52,0,Manager_B,Processed,2023-09
RET0004852,PO0037211,VND00905,SKU3147,Raw Material,2024-08-21,Damaged Packaging,235,2184.94,513460.9,0,Unassigned,Processed,2024-08
RET0003999,PO0046856,VND00871,SKU2930,Textiles,2023-04-10,Wrong Quantity,60,3650.91,219054.6,0,Manager_A,Pending,2023-04
RET0003239,PO0047273,VND00166,SKU4592,Chemicals,2021-01-07,Wrong Item Delivered,371,3758.56,1394425.76,0,Manager_A,Processed,2021-01
RET0000089,PO0024274,VND00122,SKU5226,Textiles,2024-11-27,Wrong Item Delivered,235,2329.68,547474.8,0,Manager_C,Pending,2024-11
RET0004510,PO0036123,VND00833,SKU5007,Machinery,2024-06-21,Damaged Packaging,192,3834.84,736289.28,0,Unassigned,Processed,2024-06
RET0000948,PO0038952,VND00971,SKU3833,Textiles,2023-05-06,Wrong Quantity,171,3738.88,639348.48,0,Manager_A,Processed,2023-05
RET0001530,PO0013193,VND00494,SKU3236,Textiles,2024-08-11,Wrong Item Delivered,352,2563.8,902457.6,0,Unassigned,Processed,2024-08
RET0002503,PO0018747,VND00949,SKU5544,Machinery,2021-08-24,Wrong Item Delivered,314,2451.73,769843.22,0,Unassigned,Pending,2021-08
RET0003140,PO0021977,VND00223,SKU4219,IT Equipment,2023-09-17,Wrong Item Delivered,73,3770.76,275265.48,0,Manager_A,Processed,2023-09
RET0003668,PO0038897,VND00291,SKU1939,Machinery,2022-04-09,Defective Item,42,4135.64,173696.88,0,Unassigned,Processed,2022-04
RET0000297,PO0037189,VND00320,SKU3009,Machinery,2024-05-30,Overshipment,303,2295.14,695427.42,0,Manager_C,Unknown,2024-05
RET0002656,PO0020949,VND00368,SKU4647,Textiles,2023-01-18,Quality Failure,330,981.03,323739.9,0,Manager_A,Pending,2023-01
RET0004437,PO0049710,VND00640,SKU5903,Chemicals,2023-08-13,Wrong Quantity,275,3432.33,943890.75,0,Unassigned,Rejected,2023-08
RET0001844,PO0017316,VND00088,SKU3326,Raw Material,2024-07-14,Damaged Packaging,407,596.7,242856.9,0,Unassigned,Rejected,2024-07
RET0000770,PO0047906,VND00169,SKU5087,Textiles,2022-08-20,Quality Failure,135,4484.38,605391.3,0,Manager_A,Pending,2022-08
RET0001657,PO0025505,VND00891,SKU3030,Raw Material,2023-05-07,Defective Item,236,3277.17,773412.12,0,Manager_C,Processed,2023-05
RET0002147,PO0039708,VND00868,SKU1639,Packaging,2022-02-07,Defective Item,250,2143.21,535802.5,0,Manager_A,Pending,2022-02
RET0004239,PO0033889,VND00853,SKU4692,IT Equipment,2023-03-04,Wrong Quantity,48,805.86,38681.28,0,Manager_C,Pending,2023-03
RET0003495,PO0012721,VND00677,SKU5788,Spare Parts,2024-04-22,Wrong Item Delivered,227,1750.97,397470.19,0,Manager_B,Processed,2024-04
RET0002092,PO0022127,VND00211,SKU3215,IT Equipment,2023-02-20,Unknown,343,908.29,311543.47,0,Manager_C,Processed,2023-02
RET0003742,PO0025834,VND00665,SKU2467,Raw Material,2022-03-22,Quality Failure,180,3854.84,693871.2,0,Manager_B,Pending,2022-03
RET0001052,PO0029963,VND00102,SKU1129,Electronics,2022-05-29,Quality Failure,246,433.77,106707.42,0,Manager_A,Processed,2022-05
RET0004613,PO0014307,VND00987,SKU4132,Textiles,2021-09-13,Overshipment,417,1721.98,718065.66,0,Manager_A,Processed,2021-09
RET0000035,PO0010741,VND00269,SKU3100,Machinery,2021-07-18,Unknown,397,2728.57,1083242.29,0,Manager_B,Pending,2021-07
RET0003240,PO0020177,VND00649,SKU5116,Machinery,2021-04-15,Expired Product,152,2016.47,306503.44,0,Manager_A,Pending,2021-04
RET0002854,PO0021287,VND00015,SKU1843,Textiles,2024-10-17,Expired Product,189,1175.4,222150.6,0,Manager_A,Processed,2024-10
RET0003615,PO0026065,VND00399,SKU3700,Chemicals,2023-11-18,Quality Failure,401,4729.23,1896421.23,1,Manager_B,Processed,2023-11
RET0000439,PO0011286,VND00529,SKU2985,Chemicals,2021-05-06,Damaged Packaging,200,4348.0,869600.0,0,Manager_A,Processed,2021-05
RET0001450,PO0001060,VND00741,SKU3377,Chemicals,2024-05-09,Defective Item,96,1545.59,148376.64,0,Manager_B,Processed,2024-05
RET0000513,PO0035894,VND00697,SKU5265,Raw Material,2022-03-12,Quality Failure,98,4949.8,485080.4,0,Manager_A,Processed,2022-03
RET0001326,PO0032247,VND00092,SKU5359,Textiles,2022-02-11,Damaged Packaging,26,4036.17,104940.42,0,Unassigned,Processed,2022-02
RET0000071,PO0001170,VND00735,SKU5452,Raw Material,2022-03-15,Expired Product,382,262.44,100252.08,0,Manager_C,Rejected,2022-03
RET0000072,PO0036344,VND00225,SKU2502,Textiles,2024-02-02,Overshipment,318,125.3,39845.4,0,Manager_B,Processed,2024-02
RET0000326,PO0010127,VND00180,SKU4365,IT Equipment,2021-08-13,Wrong Item Delivered,282,1138.81,321144.42,0,Manager_B,Processed,2021-08
RET0002595,PO0019240,VND00741,SKU3453,IT Equipment,2024-08-01,Overshipment,446,4865.94,2170209.24,1,Manager_C,Processed,2024-08
RET0003083,PO0018846,VND00124,SKU3477,Machinery,2023-09-10,Expired Product,286,4109.73,1175382.78,0,Manager_B,Processed,2023-09
RET0004859,PO0044967,VND00695,SKU3514,Spare Parts,2022-01-23,Expired Product,373,3676.37,1371286.01,0,Manager_C,Processed,2022-01
RET0001236,PO0043616,VND00307,SKU1492,Chemicals,2021-07-04,Defective Item,208,1165.17,242355.36,0,Unassigned,Rejected,2021-07
RET0002090,PO0031406,VND00571,SKU5284,IT Equipment,2024-03-20,Defective Item,256,1593.42,407915.52,0,Manager_A,Pending,2024-03
RET0000082,PO0036023,VND00563,SKU5924,Electronics,2021-11-11,Wrong Quantity,81,2114.83,171301.23,0,Manager_A,Processed,2021-11
RET0000816,PO0037083,VND00031,SKU1646,Machinery,2022-04-21,Wrong Quantity,443,4400.56,1949448.08,1,Manager_B,Pending,2022-04
RET0001031,PO0024397,VND00470,SKU1410,IT Equipment,2023-12-24,Wrong Quantity,325,596.49,193859.25,0,Manager_B,Processed,2023-12
RET0002031,PO0031585,VND00449,SKU5255,Machinery,2024-08-13,Expired Product,252,3926.75,989541.0,0,Manager_C,Unknown,2024-08
RET0001989,PO0030509,VND00994,SKU5194,Raw Material,2024-12-28,Defective Item,393,3939.49,1548219.57,1,Unassigned,Processed,2024-12
RET0002929,PO0024873,VND00119,SKU5076,Spare Parts,2023-07-07,Wrong Quantity,438,425.47,186355.86,0,Manager_C,Processed,2023-07
RET0004826,PO0033563,VND00108,SKU3075,Textiles,2022-04-28,Overshipment,198,863.77,171026.46,0,Manager_C,Processed,2022-04
RET0000258,PO0045139,VND00604,SKU1811,Raw Material,2022-01-13,Quality Failure,381,3946.76,1503715.56,1,Manager_C,Pending,2022-01
RET0000229,PO0022819,VND00659,SKU5129,Chemicals,2024-03-09,Wrong Item Delivered,33,3810.38,125742.54,0,Manager_A,Pending,2024-03
RET0002505,PO0017454,VND00467,SKU5549,Packaging,2023-03-04,Wrong Quantity,425,1751.65,744451.25,0,Manager_A,Processed,2023-03
RET0000272,PO0000966,VND00848,SKU5273,IT Equipment,2023-03-16,Expired Product,9,228.62,2057.58,0,Unassigned,Pending,2023-03
RET0004440,PO0042606,VND00595,SKU3020,Raw Material,2023-03-16,Wrong Quantity,232,698.07,161952.24,0,Manager_C,Processed,2023-03
RET0002516,PO0032426,VND00060,SKU5305,Electronics,2024-09-07,Wrong Item Delivered,300,1512.83,453849.0,0,Manager_B,Processed,2024-09
RET0003472,PO0000388,VND00760,SKU1269,Spare Parts,2023-07-31,Wrong Quantity,317,4115.72,1304683.24,0,Manager_C,Processed,2023-07
RET0002169,PO0012424,VND00607,SKU5697,Raw Material,2021-09-09,Defective Item,393,705.13,277116.09,0,Unassigned,Processed,2021-09
RET0001943,PO0037924,VND00101,SKU4669,Machinery,2024-10-25,Damaged Packaging,358,2263.11,810193.38,0,Manager_B,Processed,2024-10
RET0002087,PO0003420,VND00201,SKU5493,Electronics,2024-03-22,Damaged Packaging,181,4807.83,870217.23,0,Manager_A,Processed,2024-03
RET0003736,PO0036316,VND00816,SKU1155,Chemicals,2021-10-12,Overshipment,70,4989.12,349238.4,0,Manager_B,Processed,2021-10
RET0002773,PO0023937,VND00465,SKU2143,Raw Material,2024-04-11,Overshipment,113,3918.55,442796.15,0,Manager_A,Processed,2024-04
RET0003987,PO0037400,VND00390,SKU5064,Chemicals,2022-03-17,Quality Failure,353,3317.69,1171144.57,0,Unassigned,Rejected,2022-03
RET0001737,PO0046007,VND00020,SKU2172,Electronics,2024-04-16,Defective Item,360,642.29,231224.4,0,Unassigned,Processed,2024-04
RET0002625,PO0037000,VND00476,SKU3509,Raw Material,2021-08-04,Unknown,184,1861.01,342425.84,0,Manager_B,Rejected,2021-08
RET0002209,PO0028277,VND00816,SKU3967,Machinery,2021-06-14,Damaged Packaging,274,830.52,227562.48,0,Unassigned,Processed,2021-06
RET0004677,PO0046925,VND00832,SKU1827,Textiles,2023-08-20,Overshipment,470,1256.59,590597.3,0,Manager_B,Processed,2023-08
RET0002132,PO0025030,VND00459,SKU5196,Textiles,2023-06-04,Wrong Item Delivered,499,2074.11,1034980.89,0,Manager_A,Unknown,2023-06
RET0001809,PO0001041,VND00063,SKU5729,IT Equipment,2024-07-27,Quality Failure,424,1059.67,449300.08,0,Manager_C,Pending,2024-07
RET0001946,PO0041370,VND00106,SKU4110,Electronics,2021-09-18,Expired Product,108,1062.97,114800.76,0,Manager_A,Pending,2021-09
RET0000007,PO0008385,VND00077,SKU4870,Raw Material,2023-03-27,Unknown,67,2907.04,194771.68,0,Manager_C,Pending,2023-03
RET0000773,PO0030254,VND00225,SKU4356,Textiles,2023-09-06,Defective Item,458,3422.94,1567706.52,1,Unassigned,Processed,2023-09
RET0003329,PO0037198,VND00603,SKU1047,Packaging,2021-02-27,Defective Item,213,66.74,14215.62,0,Unassigned,Processed,2021-02
RET0000972,PO0044967,VND00547,SKU2754,Chemicals,2023-07-20,Defective Item,483,2123.27,1025539.41,0,Manager_B,Processed,2023-07
RET0003587,PO0025937,VND00994,SKU2456,Electronics,2023-07-06,Damaged Packaging,362,2355.77,852788.74,0,Manager_B,Processed,2023-07
RET0001997,PO0020171,VND00816,SKU2371,Spare Parts,2024-05-15,Wrong Item Delivered,398,4443.56,1768536.88,1,Manager_B,Pending,2024-05
RET0000627,PO0029513,VND00681,SKU2591,Spare Parts,2023-11-04,Expired Product,33,1798.98,59366.34,0,Unassigned,Processed,2023-11
RET0004690,PO0046909,VND00198,SKU4813,Chemicals,2022-12-23,Overshipment,272,1231.6,334995.2,0,Manager_A,Rejected,2022-12
RET0002174,PO0032728,VND00591,SKU4951,Machinery,2021-01-02,Wrong Item Delivered,484,2780.78,1345897.52,0,Manager_B,Pending,2021-01
RET0000402,PO0037756,VND00055,SKU4511,Chemicals,2021-05-09,Damaged Packaging,70,489.9,34293.0,0,Manager_B,Processed,2021-05
RET0000397,PO0043082,VND00989,SKU4503,Textiles,2024-01-31,Damaged Packaging,129,4251.67,548465.43,0,Manager_B,Processed,2024-01
RET0003748,PO0026914,VND00531,SKU3282,Packaging,2024-10-06,Quality Failure,265,2087.14,553092.1,0,Manager_A,Processed,2024-10
RET0000306,PO0007937,VND00449,SKU3978,Machinery,2023-04-07,Quality Failure,324,2202.05,713464.2,0,Manager_C,Pending,2023-04
RET0000874,PO0034918,VND00989,SKU5459,Raw Material,2021-04-21,Expired Product,322,221.69,71384.18,0,Manager_C,Pending,2021-04
RET0003674,PO0043787,VND00385,SKU4762,Packaging,2021-03-24,Damaged Packaging,145,3015.58,437259.1,0,Manager_A,Processed,2021-03
RET0001862,PO0001608,VND00842,SKU3191,Raw Material,2024-02-24,Quality Failure,245,1909.23,467761.35,0,Manager_B,Processed,2024-02
RET0002609,PO0019473,VND00157,SKU5125,Packaging,2024-12-06,Damaged Packaging,437,4362.05,1906215.85,1,Manager_B,Processed,2024-12
RET0003217,PO0012612,VND00148,SKU3181,Electronics,2024-03-04,Expired Product,300,4819.71,1445913.0,0,Unassigned,Pending,2024-03
RET0004415,PO0041029,VND00422,SKU3654,Electronics,2023-06-26,Expired Product,200,4043.96,808792.0,0,Manager_C,Processed,2023-06
RET0002179,PO0039931,VND00812,SKU2380,Packaging,2022-07-18,Overshipment,4,3601.7,14406.8,0,Manager_B,Processed,2022-07
RET0001483,PO0049978,VND00001,SKU3228,IT Equipment,2023-04-07,Damaged Packaging,300,1074.09,322227.0,0,Manager_B,Pending,2023-04
RET0001724,PO0024015,VND00471,SKU2314,Textiles,2024-02-22,Quality Failure,132,885.61,116900.52,0,Manager_A,Processed,2024-02
RET0003147,PO0026182,VND00911,SKU4536,Raw Material,2022-12-30,Overshipment,362,413.72,149766.64,0,Manager_A,Rejected,2022-12
RET0000270,PO0007322,VND00158,SKU5953,Electronics,2024-06-17,Overshipment,474,3739.45,1772499.3,1,Unassigned,Processed,2024-06
RET0003974,PO0008398,VND00697,SKU3602,Spare Parts,2022-01-20,Wrong Item Delivered,233,2565.92,597859.36,0,Manager_B,Processed,2022-01
RET0001287,PO0019393,VND00695,SKU3234,Electronics,2023-11-30,Quality Failure,348,4225.6,1470508.8,0,Manager_A,Processed,2023-11
RET0000521,PO0047391,VND00752,SKU4258,Spare Parts,2023-07-09,Overshipment,312,345.93,107930.16,0,Manager_B,Processed,2023-07
RET0003574,PO0013206,VND00579,SKU4617,Packaging,2024-08-25,Quality Failure,378,4738.98,1791334.44,1,Manager_C,Pending,2024-08
RET0002974,PO0007131,VND00286,SKU4914,IT Equipment,2024-08-26,Damaged Packaging,118,799.0,94282.0,0,Manager_B,Pending,2024-08
RET0004347,PO0023603,VND00885,SKU3842,Raw Material,2024-02-05,Overshipment,159,823.81,130985.79,0,Manager_C,Processed,2024-02
RET0001589,PO0011617,VND00499,SKU1976,Machinery,2023-03-10,Unknown,137,4111.08,563217.96,0,Manager_C,Pending,2023-03
RET0000888,PO0000251,VND00589,SKU5321,Chemicals,2023-12-27,Wrong Item Delivered,271,1775.2,481079.2,0,Manager_A,Rejected,2023-12
RET0004532,PO0012741,VND00152,SKU1757,Raw Material,2021-06-29,Defective Item,270,4450.54,1201645.8,0,Manager_B,Processed,2021-06
RET0001175,PO0036071,VND00156,SKU3986,Raw Material,2022-06-28,Wrong Quantity,177,4937.58,873951.66,0,Manager_B,Processed,2022-06
RET0003749,PO0030289,VND00725,SKU5685,Textiles,2022-04-06,Wrong Quantity,112,1067.24,119530.88,0,Manager_C,Processed,2022-04
RET0003918,PO0031244,VND00956,SKU2473,Textiles,2021-03-02,Overshipment,57,1965.41,112028.37,0,Unassigned,Rejected,2021-03
RET0003614,PO0006879,VND00483,SKU3575,IT Equipment,2021-02-09,Damaged Packaging,300,3453.44,1036032.0,0,Manager_A,Processed,2021-02
RET0000966,PO0009344,VND00096,SKU2163,IT Equipment,2021-01-19,Defective Item,261,3003.83,783999.63,0,Manager_C,Rejected,2021-01
RET0002715,PO0040070,VND00331,SKU4331,Raw Material,2021-07-04,Expired Product,209,4285.71,895713.39,0,Manager_A,Rejected,2021-07
RET0002345,PO0046552,VND00071,SKU3644,Spare Parts,2022-03-07,Quality Failure,454,4306.11,1954973.94,1,Unassigned,Processed,2022-03
RET0002994,PO0016999,VND00964,SKU5139,Packaging,2024-01-24,Quality Failure,398,646.31,257231.38,0,Manager_C,Processed,2024-01
RET0001253,PO0040654,VND00609,SKU5709,Raw Material,2022-06-15,Quality Failure,73,2345.93,171252.89,0,Unassigned,Processed,2022-06
RET0000576,PO0036017,VND00834,SKU2414,Raw Material,2021-07-23,Wrong Quantity,121,4599.74,556568.54,0,Manager_B,Processed,2021-07
RET0000853,PO0031948,VND00683,SKU2355,Spare Parts,2022-01-12,Unknown,147,1722.01,253135.47,0,Unassigned,Processed,2022-01
RET0000290,PO0006044,VND00389,SKU1190,Electronics,2022-07-07,Wrong Quantity,233,1562.46,364053.18,0,Manager_C,Pending,2022-07
RET0004594,PO0000547,VND00061,SKU4421,Chemicals,2023-04-27,Overshipment,13,2807.25,36494.25,0,Manager_B,Processed,2023-04
RET0004030,PO0033285,VND00581,SKU2228,Machinery,2023-11-16,Defective Item,150,1482.01,222301.5,0,Manager_C,Pending,2023-11
RET0004624,PO0028285,VND00924,SKU5314,Chemicals,2022-04-29,Defective Item,497,4458.58,2215914.26,1,Manager_B,Pending,2022-04
RET0004058,PO0000614,VND00620,SKU4002,Spare Parts,2024-09-03,Overshipment,282,3923.54,1106438.28,0,Manager_C,Processed,2024-09
RET0002774,PO0014975,VND00223,SKU5774,Textiles,2023-11-11,Defective Item,397,4334.15,1720657.55,1,Manager_A,Pending,2023-11
RET0003988,PO0016772,VND00597,SKU1762,Spare Parts,2024-04-11,Defective Item,129,3137.33,404715.57,0,Manager_C,Processed,2024-04
RET0002425,PO0033658,VND00596,SKU4086,Raw Material,2021-05-21,Expired Product,82,141.69,11618.58,0,Manager_C,Rejected,2021-05
RET0002967,PO0013311,VND00628,SKU3117,Packaging,2022-04-30,Wrong Quantity,472,4012.18,1893748.96,1,Manager_B,Pending,2022-04
RET0000374,PO0028118,VND00657,SKU2442,Raw Material,2021-10-15,Wrong Quantity,485,570.89,276881.65,0,Manager_A,Processed,2021-10
RET0000040,PO0000006,VND00727,SKU5071,Packaging,2024-06-17,Expired Product,111,340.26,37768.86,0,Manager_C,Processed,2024-06
RET0004998,PO0032715,VND00502,SKU2213,Textiles,2024-02-18,Wrong Item Delivered,82,1864.75,152909.5,0,Manager_B,Pending,2024-02
RET0000638,PO0039355,VND00282,SKU3210,Raw Material,2021-04-13,Overshipment,357,41.82,14929.74,0,Unassigned,Processed,2021-04
RET0001426,PO0048022,VND00747,SKU5402,Chemicals,2021-01-27,Defective Item,226,3624.7,819182.2,0,Manager_C,Processed,2021-01
RET0004208,PO0008549,VND00054,SKU2609,Spare Parts,2023-12-04,Expired Product,265,4620.2,1224353.0,0,Manager_A,Processed,2023-12
RET0003072,PO0002569,VND00034,SKU1670,Machinery,2022-09-11,Quality Failure,206,4999.26,1029847.56,0,Manager_B,Processed,2022-09
RET0004480,PO0014905,VND00387,SKU1126,Packaging,2023-04-03,Unknown,294,3827.3,1125226.2,0,Manager_B,Pending,2023-04
RET0001880,PO0021441,VND00628,SKU5977,Textiles,2024-12-18,Wrong Item Delivered,481,3122.59,1501965.79,1,Manager_C,Processed,2024-12
RET0001738,PO0047590,VND00638,SKU4888,Chemicals,2024-10-27,Unknown,295,284.33,83877.35,0,Unassigned,Processed,2024-10
RET0000463,PO0039665,VND00868,SKU5604,IT Equipment,2022-12-31,Quality Failure,138,2335.61,322314.18,0,Unassigned,Pending,2022-12
RET0004581,PO0024865,VND00421,SKU5005,Raw Material,2024-04-28,Damaged Packaging,108,3794.12,409764.96,0,Manager_A,Pending,2024-04
RET0000249,PO0017996,VND00688,SKU3834,Textiles,2024-05-11,Defective Item,105,3484.36,365857.8,0,Manager_C,Processed,2024-05
RET0001560,PO0037571,VND00513,SKU1009,Electronics,2024-12-29,Expired Product,432,2418.0,1044576.0,0,Manager_B,Pending,2024-12
RET0000571,PO0035679,VND00657,SKU4395,Raw Material,2024-02-08,Expired Product,94,3514.9,330400.6,0,Unassigned,Processed,2024-02
RET0002143,PO0029336,VND00427,SKU2989,Chemicals,2021-07-16,Expired Product,244,2650.46,646712.24,0,Manager_C,Pending,2021-07
RET0003737,PO0019597,VND00738,SKU5586,Chemicals,2024-03-10,Damaged Packaging,55,1964.88,108068.4,0,Manager_A,Unknown,2024-03
RET0000681,PO0024489,VND00543,SKU1412,Electronics,2023-10-30,Defective Item,324,2289.96,741947.04,0,Manager_B,Processed,2023-10
RET0003705,PO0022917,VND00583,SKU2700,Chemicals,2023-06-10,Defective Item,241,571.25,137671.25,0,Manager_A,Processed,2023-06
RET0000289,PO0041309,VND00838,SKU5604,Machinery,2021-04-20,Expired Product,475,956.82,454489.5,0,Unassigned,Processed,2021-04
RET0001334,PO0038751,VND00070,SKU2099,Spare Parts,2023-03-18,Damaged Packaging,463,2769.32,1282195.16,0,Manager_C,Processed,2023-03
RET0001118,PO0017468,VND00957,SKU2130,Electronics,2023-01-08,Wrong Item Delivered,118,1268.09,149634.62,0,Manager_C,Processed,2023-01
RET0000612,PO0028011,VND00198,SKU2091,Machinery,2021-08-12,Wrong Item Delivered,340,1483.26,504308.4,0,Manager_B,Processed,2021-08
RET0002362,PO0029668,VND00198,SKU1176,Raw Material,2023-12-31,Quality Failure,420,2258.38,948519.6,0,Unassigned,Pending,2023-12
RET0000871,PO0040474,VND00005,SKU3813,IT Equipment,2022-05-07,Quality Failure,331,259.71,85964.01,0,Manager_A,Processed,2022-05
RET0001605,PO0015550,VND00002,SKU5358,Packaging,2022-07-04,Defective Item,497,4273.24,2123800.28,1,Manager_B,Processed,2022-07
RET0004618,PO0033485,VND00373,SKU2133,Raw Material,2023-01-21,Quality Failure,254,1860.3,472516.2,0,Manager_B,Rejected,2023-01
RET0001451,PO0038139,VND00470,SKU1025,Chemicals,2021-03-21,Wrong Quantity,244,4694.21,1145387.24,0,Manager_C,Pending,2021-03
RET0002189,PO0000206,VND00195,SKU1265,IT Equipment,2023-09-21,Damaged Packaging,363,3693.86,1340871.18,0,Manager_A,Processed,2023-09
RET0003905,PO0021413,VND00415,SKU5880,Textiles,2021-03-16,Wrong Quantity,120,169.57,20348.4,0,Manager_B,Pending,2021-03
RET0002054,PO0034989,VND00332,SKU3029,Raw Material,2022-05-11,Expired Product,463,2655.56,1229524.28,0,Unassigned,Pending,2022-05
RET0003514,PO0007750,VND00855,SKU3640,Chemicals,2021-02-14,Defective Item,3,1428.09,4284.27,0,Manager_A,Processed,2021-02
RET0001923,PO0038973,VND00111,SKU2565,Electronics,2021-03-17,Wrong Item Delivered,380,750.48,285182.4,0,Manager_A,Processed,2021-03
