Shipment_ID,PO_ID,Vendor_ID,Shipment_Mode,Carrier_Name,Dispatch_Date,Delivered_Date,Freight_Cost_INR,Shipment_Weight_KG,Freight_Cost_Per_KG,Origin_Country,Destination_Warehouse,Damage_Flag,Transit_Days,Month_Start
SHP00014526,PO0000147,VND00424,Rail,Gati,2024-08-22,2024-09-08,8822.56,1933.0,4.56,Japan,WH05,No,17,2024-08-01
SHP00014527,PO0016162,VND00422,Road,Gati,2024-07-20,2024-08-27,150218.67,19211.9,7.82,USA,WH05,No,38,2024-07-01
SHP00014528,PO0018124,VND00979,Road,FedEx,2023-01-06,2023-02-10,85213.48,14247.2,5.98,South Korea,WH05,No,35,2023-01-01
SHP00014529,PO0006392,VND00693,Road,DHL,2023-04-05,2023-04-17,167391.87,1539.7,108.72,USA,WH09,No,12,2023-04-01
SHP00014530,PO0023506,VND00887,Air,Maersk,2022-01-25,2022-01-28,143094.41,8267.6,17.31,Vietnam,WH05,No,3,2022-01-01
SHP00014531,PO0045698,VND00220,Rail,FedEx,2022-04-23,2022-05-25,181409.32,782.1,231.95,China,WH07,No,32,2022-04-01
SHP00014532,PO0039502,VND00982,Road,Hapag-Lloyd,2023-05-20,2023-05-30,193777.23,3524.8,54.98,Germany,WH06,No,10,2023-05-01
SHP00014533,PO0009211,VND00896,Rail,BlueDart,2023-07-10,2023-07-19,60347.32,15619.5,3.86,Germany,WH03,No,9,2023-07-01
SHP00014534,PO0035858,VND00437,Rail,Maersk,2024-07-04,2024-07-11,127043.02,9442.2,13.45,Bangladesh,WH09,Yes,7,2024-07-01
SHP00014535,PO0004862,VND00075,Air,FedEx,2021-03-10,2021-03-12,139748.76,14016.3,9.97,China,WH07,No,2,2021-03-01
SHP00014536,PO0049588,VND00573,Road,FedEx,2024-07-09,2024-08-03,109462.72,373.1,293.39,China,WH08,Yes,25,2024-07-01
SHP00014537,PO0002933,VND00780,Sea,FedEx,2022-01-02,2022-02-12,96601.39,4341.6,22.25,Malaysia,WH01,No,41,2022-01-01
SHP00014538,PO0039335,VND00872,Sea,Ecom Express,2024-12-04,2024-12-25,236627.72,601.9,393.13,USA,WH08,No,21,2024-12-01
SHP00014539,PO0041960,VND00696,Sea,BlueDart,2022-06-04,2022-07-07,28133.06,6346.6,4.43,China,WH03,No,33,2022-06-01
SHP00014540,PO0024201,VND00273,Air,Gati,2023-05-17,2023-05-27,31507.46,7717.7,4.08,Malaysia,WH10,Yes,10,2023-05-01
SHP00014541,PO0028444,VND00238,Rail,Maersk,2022-01-15,2022-02-16,154264.03,10077.3,15.31,Japan,WH03,No,32,2022-01-01
SHP00014542,PO0014985,VND00971,Road,Hapag-Lloyd,2021-06-28,2021-07-21,61231.49,4510.1,13.58,India,WH03,No,23,2021-06-01
SHP00014543,PO0024721,VND00505,Air,Gati,2023-09-04,2023-10-07,249721.35,136.2,1833.49,China,WH03,Yes,33,2023-09-01
SHP00014544,PO0019604,VND00989,Air,Gati,2022-10-29,2022-11-10,21359.89,11751.6,1.82,Bangladesh,WH10,No,12,2022-10-01
SHP00014545,PO0048648,VND00160,Rail,BlueDart,2024-03-28,2024-04-15,185561.53,17977.5,10.32,South Korea,WH05,Yes,18,2024-03-01
SHP00014546,PO0020674,VND00995,Air,BlueDart,2023-01-16,2023-02-16,180015.36,3279.4,54.89,Thailand,WH03,No,31,2023-01-01
SHP00014547,PO0011627,VND00124,Rail,Gati,2024-09-05,2024-10-16,183097.05,15846.8,11.55,Germany,WH01,No,41,2024-09-01
SHP00014548,PO0028011,VND00223,Rail,BlueDart,2023-11-14,2023-11-21,167845.9,19547.1,8.59,China,WH08,No,7,2023-11-01
SHP00014549,PO0008754,VND00603,Road,Hapag-Lloyd,2021-03-31,2021-04-03,20249.63,8833.6,2.29,India,WH09,No,3,2021-03-01
SHP00014550,PO0029205,VND00718,Road,Ecom Express,2024-02-05,2024-03-15,81790.08,15222.1,5.37,South Korea,WH06,No,39,2024-02-01
SHP00014551,PO0019173,VND00390,Sea,Ecom Express,2024-03-14,2024-04-16,26794.19,10547.7,2.54,Vietnam,WH10,No,33,2024-03-01
SHP00014552,PO0044223,VND00814,Road,Maersk,2024-08-11,2024-09-05,164576.46,6375.6,25.81,USA,WH04,No,25,2024-08-01
SHP00014553,PO0024820,VND00330,Rail,Ecom Express,2022-07-20,2022-07-27,56574.06,7306.8,7.74,China,WH06,No,7,2022-07-01
SHP00014554,PO0026427,VND00056,Road,Maersk,2022-01-25,2022-02-21,137719.6,16918.1,8.14,Japan,WH07,No,27,2022-01-01
SHP00014555,PO0007384,VND00413,Road,Ecom Express,2022-04-05,2022-05-14,247391.81,19143.4,12.92,Germany,WH04,No,39,2022-04-01
SHP00014556,PO0007545,VND00423,Air,Maersk,2024-04-06,2024-04-08,22222.16,10019.3,2.22,Bangladesh,WH09,Yes,2,2024-04-01
SHP00014557,PO0035845,VND00138,Air,Gati,2024-05-11,2024-05-25,231679.79,4329.8,53.51,USA,WH02,No,14,2024-05-01
SHP00014558,PO0046740,VND00832,Rail,DTDC,2021-12-29,2022-01-18,114506.47,12329.4,9.29,China,WH07,Yes,20,2021-12-01
SHP00014559,PO0048460,VND00327,Air,DTDC,2023-03-10,2023-03-24,139965.57,1218.9,114.83,Thailand,WH03,No,14,2023-03-01
SHP00014560,PO0032692,VND00726,Air,DHL,2022-05-04,2022-05-18,200852.3,1354.1,148.33,Germany,WH03,No,14,2022-05-01
SHP00014561,PO0004766,VND00154,Sea,Maersk,2023-02-19,2023-02-23,192563.16,4697.4,40.99,South Korea,WH05,No,4,2023-02-01
SHP00014562,PO0038757,VND00705,Air,Maersk,2023-07-06,2023-07-19,8376.59,8853.5,0.95,Malaysia,WH01,Yes,13,2023-07-01
SHP00014563,PO0037261,VND00205,Road,Maersk,2022-11-29,2022-12-23,139257.04,6752.2,20.62,Bangladesh,WH10,No,24,2022-11-01
SHP00014564,PO0017753,VND00086,Sea,DTDC,2023-03-02,2023-03-26,240473.25,245.7,978.73,China,WH03,No,24,2023-03-01
SHP00014565,PO0003921,VND00522,Road,BlueDart,2022-12-16,2022-12-27,120944.89,17852.2,6.77,Vietnam,WH06,No,11,2022-12-01
SHP00014566,PO0035850,VND00519,Rail,Gati,2024-03-03,2024-03-24,228858.8,7238.8,31.62,India,WH09,No,21,2024-03-01
SHP00014567,PO0009266,VND00954,Sea,DHL,2023-01-17,2023-02-26,53698.83,6624.0,8.11,South Korea,WH10,No,40,2023-01-01
SHP00014568,PO0000174,VND00559,Rail,BlueDart,2024-09-07,2024-09-12,175565.43,10472.7,16.76,Bangladesh,WH05,No,5,2024-09-01
SHP00014569,PO0031818,VND00617,Rail,Maersk,2021-12-06,2022-01-07,146860.66,8948.1,16.41,Bangladesh,WH01,No,32,2021-12-01
SHP00014570,PO0048148,VND00002,Air,FedEx,2024-05-24,2024-07-04,33289.6,11954.1,2.78,Vietnam,WH09,No,41,2024-05-01
SHP00014571,PO0009505,VND00244,Rail,Gati,2024-04-25,2024-05-21,38049.21,11917.4,3.19,South Korea,WH02,No,26,2024-04-01
SHP00014572,PO0024295,VND00614,Sea,DTDC,2024-07-22,2024-07-25,175202.85,4724.4,37.08,Vietnam,WH09,No,3,2024-07-01
SHP00014573,PO0012239,VND00516,Rail,DTDC,2023-06-18,2023-06-22,29940.38,13815.3,2.17,Japan,WH06,Yes,4,2023-06-01
SHP00014574,PO0021502,VND00575,Road,DTDC,2022-04-18,2022-05-01,159786.05,3023.4,52.85,Japan,WH10,Yes,13,2022-04-01
SHP00014575,PO0028418,VND00138,Rail,BlueDart,2024-05-23,2024-06-20,222055.66,6657.4,33.35,Bangladesh,WH05,Yes,28,2024-05-01
SHP00014576,PO0029879,VND00121,Rail,DHL,2023-03-09,2023-04-10,77937.95,8674.4,8.98,India,WH02,No,32,2023-03-01
SHP00014577,PO0007114,VND00396,Air,DTDC,2021-05-24,2021-06-30,59948.72,19070.3,3.14,Thailand,WH07,No,37,2021-05-01
SHP00014578,PO0002788,VND00921,Air,FedEx,2023-12-17,2023-12-27,134975.89,12766.4,10.57,Vietnam,WH05,No,10,2023-12-01
SHP00014579,PO0042029,VND00909,Air,Ecom Express,2024-06-15,2024-06-19,231979.95,13307.5,17.43,South Korea,WH07,No,4,2024-06-01
SHP00014580,PO0015143,VND00511,Unknown,FedEx,2021-11-19,2021-12-16,18964.77,7135.7,2.66,Vietnam,WH06,No,27,2021-11-01
SHP00014581,PO0033144,VND00548,Air,DHL,2021-09-21,2021-09-22,219293.71,7051.8,31.1,USA,WH09,No,1,2021-09-01
SHP00014582,PO0017048,VND00331,Air,Ecom Express,2021-10-02,2021-10-16,38576.85,16291.4,2.37,Germany,WH08,No,14,2021-10-01
SHP00014583,PO0032611,VND00265,Rail,Gati,2024-01-06,2024-01-22,105151.62,9620.6,10.93,Thailand,WH02,No,16,2024-01-01
SHP00014584,PO0003118,VND00200,Sea,BlueDart,2022-07-06,2022-07-27,205628.11,10872.2,18.91,China,WH03,No,21,2022-07-01
SHP00014585,PO0038475,VND00038,Sea,Gati,2021-12-07,2022-01-07,141313.12,1062.9,132.95,Germany,WH07,No,31,2021-12-01
SHP00014586,PO0041549,VND00091,Sea,DTDC,2024-07-28,2024-08-12,68973.5,18882.1,3.65,China,WH06,No,15,2024-07-01
SHP00014587,PO0005176,VND00952,Sea,FedEx,2022-09-19,2022-10-03,31169.86,2881.2,10.82,Vietnam,WH04,Yes,14,2022-09-01
SHP00014588,PO0045506,VND00591,Air,Ecom Express,2023-01-31,2023-03-03,158119.28,2258.0,70.03,USA,WH10,No,31,2023-01-01
SHP00014589,PO0021999,VND00310,Rail,DTDC,2022-06-23,2022-07-02,204241.04,6663.8,30.65,Vietnam,WH06,No,9,2022-06-01
SHP00014590,PO0014241,VND00664,Road,Hapag-Lloyd,2021-12-24,2022-02-04,120212.28,6689.6,17.97,Germany,WH02,No,42,2021-12-01
SHP00014591,PO0030963,VND00236,Rail,Hapag-Lloyd,2022-03-06,,173159.97,6604.0,26.22,Thailand,WH07,No,,2022-03-01
SHP00014592,PO0013873,VND00225,Road,DHL,2023-03-10,2023-04-19,140693.65,9297.1,15.13,Germany,WH03,No,40,2023-03-01
SHP00014593,PO0028908,VND00036,Air,BlueDart,2022-12-27,2023-01-14,179606.7,16630.3,10.8,Malaysia,WH01,No,18,2022-12-01
SHP00014594,PO0026312,VND00994,Road,FedEx,2024-09-16,2024-10-26,229925.15,18133.3,12.68,Germany,WH01,No,40,2024-09-01
SHP00014595,PO0048530,VND00989,Road,DHL,2021-06-21,2021-07-18,94230.61,9545.1,9.87,Malaysia,WH08,No,27,2021-06-01
SHP00014596,PO0000671,VND00835,Road,Gati,2024-01-10,2024-01-21,182940.14,4556.7,40.15,Germany,WH07,No,11,2024-01-01
SHP00014597,PO0011601,VND00297,Rail,Hapag-Lloyd,2023-08-12,2023-09-14,239046.74,15572.1,15.35,Germany,WH07,No,33,2023-08-01
SHP00014598,PO0027664,VND00780,Sea,Hapag-Lloyd,2022-11-04,2022-11-14,56495.1,7495.8,7.54,Japan,WH07,No,10,2022-11-01
SHP00014599,PO0044495,VND00283,Road,DTDC,2024-04-04,2024-05-13,230040.1,4789.0,48.04,China,WH02,No,39,2024-04-01
SHP00014600,PO0048442,VND00766,Rail,Gati,2022-10-11,2022-11-05,104416.44,16383.1,6.37,Bangladesh,WH10,Yes,25,2022-10-01
SHP00014601,PO0038414,VND00160,Air,Hapag-Lloyd,2024-04-04,2024-04-26,13947.48,14689.0,0.95,South Korea,WH01,No,22,2024-04-01
SHP00014602,PO0015274,VND00936,Rail,Ecom Express,2023-04-28,2023-05-07,55489.33,6703.7,8.28,Bangladesh,WH05,No,9,2023-04-01
SHP00014603,PO0023399,VND00704,Sea,Ecom Express,2022-05-20,2022-06-26,222086.04,9497.0,23.38,USA,WH10,No,37,2022-05-01
SHP00014604,PO0040385,VND00734,Rail,Ecom Express,2024-05-08,2024-06-02,138928.62,11268.1,12.33,Vietnam,WH04,No,25,2024-05-01
SHP00014605,PO0043105,VND00996,Road,Ecom Express,2022-02-13,2022-03-23,229647.74,16839.2,13.64,China,WH09,No,38,2022-02-01
SHP00014606,PO0011514,VND00956,Sea,FedEx,2021-12-19,2021-12-27,134266.03,5715.5,23.49,Japan,WH05,No,8,2021-12-01
SHP00014607,PO0038337,VND00886,Air,DTDC,2021-12-18,2022-01-26,1409.8,4888.4,0.29,India,WH08,No,39,2021-12-01
SHP00014608,PO0025007,VND00240,Sea,Hapag-Lloyd,2024-09-27,2024-10-16,173964.09,18157.8,9.58,South Korea,WH05,No,19,2024-09-01
SHP00014609,PO0023384,VND00141,Unknown,Gati,2023-12-23,2023-12-28,112347.5,3241.3,34.66,Bangladesh,WH01,No,5,2023-12-01
SHP00014610,PO0017316,VND00917,Road,FedEx,2021-10-11,2021-11-10,19966.16,1824.5,10.94,Japan,WH04,No,30,2021-10-01
SHP00014611,PO0009208,VND00997,Rail,BlueDart,2024-02-03,2024-02-08,66654.72,15140.6,4.4,Thailand,WH07,No,5,2024-02-01
SHP00014612,PO0031716,VND00589,Rail,Hapag-Lloyd,2022-09-30,2022-10-16,37623.75,19362.4,1.94,Bangladesh,WH05,No,16,2022-09-01
SHP00014613,PO0044232,VND00635,Sea,BlueDart,2022-06-25,2022-07-08,112846.93,11463.5,9.84,USA,WH10,Yes,13,2022-06-01
SHP00014614,PO0041354,VND00995,Rail,Ecom Express,2022-04-20,2022-05-01,75823.17,6786.1,11.17,Vietnam,WH10,No,11,2022-04-01
SHP00014615,PO0001291,VND00085,Air,Gati,2022-04-25,2022-05-14,52720.7,14002.3,3.77,Vietnam,WH02,No,19,2022-04-01
SHP00014616,PO0049492,VND00110,Rail,DHL,2024-07-23,2024-07-27,162096.7,13888.4,11.67,USA,WH04,No,4,2024-07-01
SHP00014617,PO0014279,VND00906,Road,BlueDart,2022-02-24,2022-04-09,236422.4,9946.7,23.77,Malaysia,WH02,No,44,2022-02-01
SHP00014618,PO0024023,VND00607,Road,Maersk,2022-10-18,2022-11-25,240240.29,1943.7,123.6,Bangladesh,WH02,No,38,2022-10-01
SHP00014619,PO0013735,VND00077,Road,Gati,2021-08-14,2021-09-14,93393.88,542.1,172.28,South Korea,WH03,No,31,2021-08-01
SHP00014620,PO0014279,VND00225,Rail,BlueDart,2023-01-15,2023-01-17,66420.22,5673.4,11.71,China,WH08,Yes,2,2023-01-01
SHP00014621,PO0049690,VND00818,Sea,FedEx,2022-12-27,2022-12-28,156594.33,7044.1,22.23,USA,WH06,Yes,1,2022-12-01
SHP00014622,PO0016230,VND00789,Rail,Maersk,2023-07-19,2023-08-25,91297.58,12544.4,7.28,India,WH09,No,37,2023-07-01
SHP00014623,PO0011594,VND00742,Road,Hapag-Lloyd,2021-08-13,2021-08-27,201682.66,14798.8,13.63,South Korea,WH10,No,14,2021-08-01
SHP00014624,PO0022330,VND00707,Air,DHL,2021-07-13,2021-08-18,98200.48,17174.2,5.72,Malaysia,WH01,No,36,2021-07-01
SHP00014625,PO0037939,VND00906,Sea,Gati,2022-03-27,2022-04-18,143062.96,8943.2,16.0,South Korea,WH02,Yes,22,2022-03-01
SHP00014626,PO0021391,VND00624,Road,Hapag-Lloyd,2022-03-30,2022-04-11,247019.98,13106.9,18.85,Thailand,WH09,No,12,2022-03-01
SHP00014627,PO0009522,VND00840,Sea,FedEx,2023-06-27,2023-07-29,33174.41,17036.9,1.95,Germany,WH06,No,32,2023-06-01
SHP00014628,PO0032849,VND00110,Air,DTDC,2022-08-05,2022-08-07,80429.61,17948.7,4.48,USA,WH05,No,2,2022-08-01
SHP00014629,PO0026228,VND00887,Sea,Hapag-Lloyd,2024-12-16,2025-01-08,18923.44,17458.4,1.08,Thailand,WH08,Yes,23,2024-12-01
SHP00014630,PO0013534,VND00027,Road,Maersk,2023-08-10,2023-09-19,239272.51,19207.6,12.46,Japan,WH08,No,40,2023-08-01
SHP00014631,PO0023578,VND00056,Sea,DTDC,2022-11-29,2022-12-24,122754.42,1232.1,99.63,China,WH01,Yes,25,2022-11-01
SHP00014632,PO0009264,VND00148,Road,DHL,2021-05-12,2021-06-15,81551.64,11806.9,6.91,Japan,WH02,No,34,2021-05-01
SHP00014633,PO0046272,VND00010,Road,DTDC,2023-08-29,2023-09-24,232297.77,11390.8,20.39,Vietnam,WH04,No,26,2023-08-01
SHP00014634,PO0043843,VND00597,Unknown,DTDC,2021-03-03,2021-03-04,109944.37,17403.9,6.32,South Korea,WH10,No,1,2021-03-01
SHP00014635,PO0023897,VND00328,Sea,Ecom Express,2023-02-26,2023-02-27,1882.37,4114.6,0.46,Vietnam,WH07,No,1,2023-02-01
SHP00014636,PO0000053,VND00561,Rail,Ecom Express,2023-08-26,2023-09-30,140487.9,6076.2,23.12,Bangladesh,WH10,No,35,2023-08-01
SHP00014637,PO0021337,VND00936,Sea,Gati,2023-07-02,2023-07-12,22732.74,10327.9,2.2,Bangladesh,WH07,No,10,2023-07-01
SHP00014638,PO0028811,VND00159,Air,FedEx,2023-02-11,2023-03-24,246190.66,5063.3,48.62,Germany,WH06,No,41,2023-02-01
SHP00014639,PO0033651,VND00838,Rail,Hapag-Lloyd,2022-07-01,2022-08-02,227509.7,14409.6,15.79,Thailand,WH03,No,32,2022-07-01
SHP00014640,PO0020056,VND00472,Sea,DHL,2023-04-07,2023-04-08,187757.41,15610.5,12.03,China,WH03,Yes,1,2023-04-01
SHP00014641,PO0006236,VND00616,Sea,Hapag-Lloyd,2021-11-18,2021-12-08,158712.88,18852.2,8.42,China,WH06,No,20,2021-11-01
SHP00014642,PO0013350,VND00295,Air,BlueDart,2023-09-05,2023-09-14,11407.91,19816.4,0.58,China,WH03,Yes,9,2023-09-01
SHP00014643,PO0049954,VND00951,Rail,Hapag-Lloyd,2021-12-23,2022-01-31,56641.96,19057.0,2.97,USA,WH06,Yes,39,2021-12-01
SHP00014644,PO0049023,VND00463,Rail,BlueDart,2022-05-07,2022-06-19,105592.46,5291.1,19.96,Vietnam,WH01,No,43,2022-05-01
SHP00014645,PO0033109,VND00126,Sea,FedEx,2023-12-11,2024-01-15,194260.15,5970.7,32.54,Malaysia,WH08,Yes,35,2023-12-01
SHP00014646,PO0026358,VND00520,Road,DHL,2024-03-04,2024-03-22,35478.23,7437.6,4.77,China,WH10,No,18,2024-03-01
SHP00014647,PO0019938,VND00010,Rail,BlueDart,2023-02-02,2023-02-13,188760.32,2953.2,63.92,China,WH09,No,11,2023-02-01
SHP00014648,PO0003521,VND00416,Air,Hapag-Lloyd,2022-12-19,2023-01-02,149783.51,197.1,759.94,Thailand,WH03,No,14,2022-12-01
SHP00014649,PO0007810,VND00765,Rail,DTDC,2024-03-21,2024-04-20,123142.05,2614.6,47.1,Vietnam,WH04,No,30,2024-03-01
SHP00014650,PO0009682,VND00982,Rail,Maersk,2022-02-25,2022-03-21,230246.81,6399.9,35.98,China,WH10,No,24,2022-02-01
SHP00014651,PO0017300,VND00018,Road,FedEx,2023-02-11,2023-03-23,165553.5,8771.9,18.87,Germany,WH05,No,40,2023-02-01
SHP00014652,PO0025101,VND00213,Air,FedEx,2024-03-05,2024-04-08,68339.1,5815.1,11.75,Thailand,WH06,Yes,34,2024-03-01
SHP00014653,PO0049305,VND00874,Rail,BlueDart,2024-03-03,2024-03-31,117692.01,15587.5,7.55,Bangladesh,WH03,No,28,2024-03-01
SHP00014654,PO0036416,VND00063,Air,Hapag-Lloyd,2023-12-02,2024-01-12,164836.37,16219.6,10.16,India,WH08,Yes,41,2023-12-01
SHP00014655,PO0014911,VND00457,Sea,Gati,2021-12-19,2021-12-20,23682.72,19774.5,1.2,Vietnam,WH02,No,1,2021-12-01
SHP00014656,PO0004469,VND00264,Road,Maersk,2021-09-05,2021-09-22,37300.63,4180.4,8.92,Germany,WH08,No,17,2021-09-01
SHP00014657,PO0034717,VND00148,Rail,DTDC,2023-05-10,2023-05-26,231747.43,7505.6,30.88,India,WH08,No,16,2023-05-01
SHP00014658,PO0027501,VND00126,Air,Gati,2023-06-18,2023-07-21,67090.89,6174.4,10.87,Germany,WH03,No,33,2023-06-01
SHP00014659,PO0008870,VND00107,Sea,Ecom Express,2021-11-28,2022-01-06,90604.42,8654.6,10.47,South Korea,WH05,No,39,2021-11-01
SHP00014660,PO0033693,VND00935,Air,DTDC,2023-02-14,2023-03-09,30327.94,19179.0,1.58,Bangladesh,WH05,No,23,2023-02-01
SHP00014661,PO0030769,VND00211,Sea,DTDC,2022-03-03,2022-03-07,48463.42,9564.9,5.07,India,WH05,No,4,2022-03-01
SHP00014662,PO0019196,VND00726,Road,Gati,2023-05-03,2023-05-22,26367.9,2532.9,10.41,India,WH04,Yes,19,2023-05-01
SHP00014663,PO0037917,VND00290,Air,Gati,2021-03-24,2021-05-03,189430.94,256.4,738.81,Thailand,WH05,No,40,2021-03-01
SHP00014664,PO0049664,VND00048,Rail,DTDC,2023-08-04,2023-08-21,138287.21,5769.9,23.97,Bangladesh,WH05,No,17,2023-08-01
SHP00014665,PO0049604,VND00060,Rail,BlueDart,2021-05-15,2021-05-21,75508.59,1540.2,49.03,USA,WH06,No,6,2021-05-01
SHP00014666,PO0003601,VND00806,Rail,Hapag-Lloyd,2021-09-17,2021-10-29,66665.98,3971.9,16.78,Bangladesh,WH08,No,42,2021-09-01
SHP00014667,PO0034185,VND00312,Road,FedEx,2021-04-21,2021-05-21,9316.27,11232.8,0.83,India,WH03,No,30,2021-04-01
SHP00014668,PO0001361,VND00153,Road,DTDC,2024-02-16,2024-03-17,141207.57,14632.6,9.65,Japan,WH02,No,30,2024-02-01
SHP00014669,PO0035644,VND00710,Road,DTDC,2023-11-11,2023-11-20,53160.57,5750.7,9.24,Germany,WH04,No,9,2023-11-01
SHP00014670,PO0006673,VND00457,Road,DHL,2021-12-13,2022-01-24,50047.69,12849.1,3.9,Japan,WH10,Yes,42,2021-12-01
SHP00014671,PO0004950,VND00339,Rail,FedEx,2024-09-12,2024-09-20,205316.04,2208.7,92.96,Bangladesh,WH04,No,8,2024-09-01
SHP00014672,PO0005070,VND00530,Road,Gati,2023-08-25,2023-10-01,24191.76,7449.6,3.25,Vietnam,WH03,No,37,2023-08-01
SHP00014673,PO0049190,VND00616,Road,Ecom Express,2023-01-13,2023-02-19,175442.73,18654.7,9.4,South Korea,WH09,No,37,2023-01-01
SHP00014674,PO0020650,VND00336,Air,Maersk,2024-05-11,2024-05-20,62314.88,19314.3,3.23,Malaysia,WH04,No,9,2024-05-01
SHP00014675,PO0009961,VND00788,Air,FedEx,2024-02-12,2024-03-20,171573.95,15330.0,11.19,India,WH04,No,37,2024-02-01
SHP00014676,PO0044401,VND00090,Air,Ecom Express,2022-09-17,2022-10-18,25935.87,416.7,62.24,South Korea,WH02,No,31,2022-09-01
SHP00014677,PO0025346,VND00578,Road,Ecom Express,2023-07-17,2023-08-03,133198.63,1390.7,95.78,South Korea,WH02,Yes,17,2023-07-01
SHP00014678,PO0046867,VND00920,Sea,DHL,2021-07-18,2021-08-17,114122.41,2764.7,41.28,Japan,WH10,Yes,30,2021-07-01
SHP00014679,PO0043059,VND00379,Sea,DHL,2023-10-02,2023-10-28,115462.16,6815.5,16.94,Bangladesh,WH10,No,26,2023-10-01
SHP00014680,PO0018720,VND00643,Air,FedEx,2024-01-30,2024-03-14,55384.09,12420.4,4.46,Germany,WH04,No,44,2024-01-01
SHP00014681,PO0010647,VND00359,Sea,Hapag-Lloyd,2021-11-01,2021-11-13,35050.16,18353.4,1.91,South Korea,WH06,No,12,2021-11-01
SHP00014682,PO0020376,VND00066,Air,Gati,2023-10-22,2023-11-21,202086.63,4501.6,44.89,Malaysia,WH08,No,30,2023-10-01
SHP00014683,PO0015634,VND00347,Sea,Hapag-Lloyd,2023-12-01,2024-01-04,42868.76,1490.4,28.76,Thailand,WH02,No,34,2023-12-01
SHP00014684,PO0027515,VND00521,Road,DTDC,2024-06-07,2024-07-10,108964.25,16645.1,6.55,South Korea,WH09,Yes,33,2024-06-01
SHP00014685,PO0017768,VND00080,Road,FedEx,2021-04-05,2021-04-17,8532.77,12300.7,0.69,Malaysia,WH07,No,12,2021-04-01
SHP00014686,PO0000473,VND00173,Sea,Maersk,2024-12-03,2024-12-31,44644.72,12907.3,3.46,Thailand,WH03,No,28,2024-12-01
SHP00014687,PO0004648,VND00938,Road,DTDC,2024-03-28,2024-04-12,34573.51,12067.1,2.87,Bangladesh,WH08,No,15,2024-03-01
SHP00014688,PO0004823,VND00803,Air,DTDC,2023-03-08,2023-03-13,173252.97,19399.2,8.93,Thailand,WH06,Yes,5,2023-03-01
SHP00014689,PO0009582,VND00195,Rail,Gati,2021-04-13,2021-04-22,192567.56,2631.9,73.17,Vietnam,WH06,No,9,2021-04-01
SHP00014690,PO0001347,VND00230,Rail,Gati,2023-04-06,2023-04-09,216313.46,13929.6,15.53,South Korea,WH05,No,3,2023-04-01
SHP00014691,PO0017581,VND00466,Air,FedEx,2024-08-10,2024-09-02,10400.91,11990.8,0.87,South Korea,WH02,No,23,2024-08-01
SHP00014692,PO0042443,VND00473,Sea,Hapag-Lloyd,2022-10-20,2022-10-23,220291.19,581.6,378.77,Germany,WH02,No,3,2022-10-01
SHP00014693,PO0009425,VND00093,Road,BlueDart,2023-12-07,2024-01-04,82758.42,4471.4,18.51,Japan,WH02,No,28,2023-12-01
SHP00014694,PO0021019,VND00696,Road,Ecom Express,2022-01-10,2022-01-22,226135.76,16933.5,13.35,Vietnam,WH10,No,12,2022-01-01
SHP00014695,PO0001029,VND00332,Sea,FedEx,2022-05-22,2022-06-02,104050.15,14149.0,7.35,India,WH02,No,11,2022-05-01
SHP00014696,PO0035170,VND00789,Rail,DTDC,2024-08-03,,3407.72,1852.4,1.84,Japan,WH09,No,,2024-08-01
SHP00014697,PO0031572,VND00924,Rail,Gati,2023-02-16,2023-02-26,126038.83,3592.5,35.08,Thailand,WH03,No,10,2023-02-01
SHP00014698,PO0008755,VND00527,Rail,DTDC,2022-03-09,2022-04-07,149463.37,18287.6,8.17,Bangladesh,WH06,No,29,2022-03-01
SHP00014699,PO0023023,VND00788,Unknown,DHL,2023-02-28,2023-03-25,149722.73,13643.4,10.97,India,WH05,Yes,25,2023-02-01
SHP00014700,PO0048504,VND00660,Sea,Maersk,2022-04-09,2022-05-07,233824.81,17313.0,13.51,India,WH05,Yes,28,2022-04-01
SHP00014701,PO0044114,VND00097,Air,BlueDart,2024-02-13,2024-03-07,107055.78,11612.7,9.22,China,WH04,No,23,2024-02-01
SHP00014702,PO0011756,VND00959,Air,Gati,2024-02-13,2024-03-06,120816.17,7080.6,17.06,South Korea,WH07,No,22,2024-02-01
SHP00014703,PO0048249,VND00586,Rail,BlueDart,2022-05-01,2022-06-03,249118.93,8070.0,30.87,Japan,WH03,Yes,33,2022-05-01
SHP00014704,PO0040430,VND00462,Sea,FedEx,2022-07-20,2022-08-08,6046.87,11686.4,0.52,Vietnam,WH10,No,19,2022-07-01
SHP00014705,PO0009325,VND00127,Road,DTDC,2023-08-13,2023-09-12,156664.94,3090.6,50.69,South Korea,WH01,No,30,2023-08-01
SHP00014706,PO0012623,VND00441,Sea,Maersk,2023-11-06,2023-11-18,173980.59,16992.9,10.24,South Korea,WH03,No,12,2023-11-01
SHP00014707,PO0009593,VND00851,Air,FedEx,2023-02-06,2023-03-11,147614.28,12266.0,12.03,South Korea,WH05,No,33,2023-02-01
SHP00014708,PO0008745,VND00519,Sea,Ecom Express,2021-05-27,2021-06-01,128906.16,11222.3,11.49,China,WH02,No,5,2021-05-01
SHP00014709,PO0017269,VND00887,Rail,BlueDart,2024-02-27,2024-03-12,90118.93,8485.7,10.62,China,WH06,Yes,14,2024-02-01
